time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.015,310,308,394,310,-18.0,42.0,40.0,-2.01416015625,-0.1831054538488388,0.1831054538488388,-0.885009765625,0.3984375,-0.2164306640625
0.016,308,312,394,308,-18.0,42.0,40.0,-1.220703125,-0.0610351525247097,0.54931640625,-0.8841552734375,0.40185546875,-0.2230224609375
0.016,308,309,394,310,-18.0,42.0,40.0,-0.9155272841453552,0.0610351525247097,0.6713866591453552,-0.8843994140625,0.4049072265625,-0.225341796875
0.020,308,308,393,309,-15.0,39.0,44.0,-0.7934569716453552,0.1220703050494194,0.6103515625,-0.8834228515625,0.4091796875,-0.2254638671875
0.028,308,308,394,310,-15.0,39.0,44.0,-0.8544921278953552,0.1220703050494194,0.3662109076976776,-0.882080078125,0.4117431640625,-0.224365234375
0.042,308,309,394,308,-15.0,39.0,44.0,-1.0986328125,0.1220703050494194,-0.0610351525247097,-0.882080078125,0.4107666015625,-0.22314453125
0.051,309,310,393,308,-15.0,39.0,44.0,-1.4038084745407104,0.2441406100988388,-0.54931640625,-0.88330078125,0.4080810546875,-0.221923828125
0.058,307,310,391,308,-15.0,39.0,44.0,-1.4648436307907104,0.30517578125,-0.7934569716453552,-0.8843994140625,0.404541015625,-0.22021484375
0.072,309,308,393,310,-15.0,39.0,44.0,-1.03759765625,0.3662109076976776,-0.8544921278953552,-0.8837890625,0.401123046875,-0.2188720703125
0.087,308,308,393,308,-15.0,39.0,44.0,-0.30517578125,0.30517578125,-0.7324218153953552,-0.8826904296875,0.398681640625,-0.21826171875
0.099,308,308,393,310,-15.0,39.0,44.0,0.1831054538488388,0.1220703050494194,-0.4882812201976776,-0.8836669921875,0.39697265625,-0.2177734375
0.148,308,310,391,308,-15.0,39.0,44.0,0.4272460639476776,0.0,-0.1220703050494194,-0.885009765625,0.397216796875,-0.2177734375
0.148,309,310,391,308,-15.0,39.0,44.0,0.7324218153953552,-0.0610351525247097,0.1831054538488388,-0.8853759765625,0.400146484375,-0.2171630859375
0.148,308,308,391,309,-15.0,39.0,44.0,1.220703125,0.0,0.3662109076976776,-0.8843994140625,0.4046630859375,-0.2156982421875
0.149,308,310,391,308,-18.0,43.0,38.0,1.6479490995407104,0.1220703050494194,0.3662109076976776,-0.8822021484375,0.4075927734375,-0.21533203125
0.149,308,308,391,308,-18.0,43.0,38.0,1.8310545682907104,0.30517578125,0.1831054538488388,-0.87939453125,0.4072265625,-0.2169189453125
0.149,309,308,391,309,-18.0,43.0,38.0,1.5869139432907104,0.6103515625,-0.1220703050494194,-0.8778076171875,0.4044189453125,-0.218505859375
