time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.000,310,331,360,310,-10.0,43.0,42.0,-2.44140625,-2.563476324081421,-4.21142578125,-0.8741455078125,0.423828125,-0.057861328125
0.043,309,337,364,310,-10.0,43.0,42.0,-0.6713866591453552,-3.601073980331421,-7.751464366912842,-0.8992919921875,0.41748046875,-0.0316162109375
0.043,310,340,361,296,-10.0,43.0,42.0,0.4882812201976776,-4.45556640625,-11.901854515075684,-0.9202880859375,0.4227294921875,-0.016357421875
0.044,309,338,357,297,-10.0,43.0,42.0,0.2441406100988388,-5.0048828125,-15.991209983825684,-0.928466796875,0.42529296875,-0.017333984375
0.045,308,343,357,310,-10.0,43.0,42.0,0.0610351525247097,-4.5166015625,-18.798828125,-0.9293212890625,0.4156494140625,-0.03515625
0.051,311,345,354,310,-10.0,43.0,42.0,1.3427733182907104,-2.929687261581421,-19.4091796875,-0.93310546875,0.4007568359375,-0.0635986328125
0.058,309,355,354,309,-10.0,43.0,42.0,4.33349609375,-1.15966796875,-17.76123046875,-0.942138671875,0.39599609375,-0.094482421875
0.074,309,356,355,310,-10.0,43.0,42.0,8.1787109375,0.1220703050494194,-14.465331077575684,-0.94482421875,0.41015625,-0.1229248046875
0.082,310,356,357,310,-10.0,43.0,42.0,11.230467796325684,0.9155272841453552,-11.047362327575684,-0.929443359375,0.4393310546875,-0.148681640625
0.088,310,357,357,309,-10.0,43.0,42.0,11.535643577575684,1.220703125,-8.72802734375,-0.9039306640625,0.4708251953125,-0.1676025390625
0.102,309,363,361,308,-8.0,43.0,34.0,8.7890625,0.54931640625,-7.934569835662842,-0.8875732421875,0.4879150390625,-0.17041015625
0.137,310,364,361,310,-8.0,43.0,34.0,5.0048828125,-1.4038084745407104,-8.23974609375,-0.8812255859375,0.4830322265625,-0.14794921875
0.143,310,363,357,310,-8.0,43.0,34.0,4.21142578125,-4.57763671875,-8.72802734375,-0.872802734375,0.4796142578125,-0.11962890625
0.143,310,364,357,308,-8.0,43.0,34.0,6.408690929412842,-7.690429210662842,-9.46044921875,-0.8670654296875,0.48095703125,-0.1124267578125
0.143,311,367,357,310,-8.0,43.0,34.0,7.263183116912842,-9.1552734375,-10.437010765075684,-0.8680419921875,0.4681396484375,-0.118896484375
