time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.007,309,884,527,310,-21.0,40.0,41.0,-0.1831054538488388,-0.0610351525247097,0.0610351525247097,-0.9271240234375,0.2236328125,-0.284423828125
0.014,310,883,529,310,-21.0,40.0,41.0,-0.2441406100988388,-0.1831054538488388,0.0610351525247097,-0.927978515625,0.2236328125,-0.28271484375
0.028,308,885,527,309,-21.0,40.0,41.0,-0.2441406100988388,-0.1831054538488388,-0.30517578125,-0.9300537109375,0.2252197265625,-0.2801513671875
0.036,310,884,530,308,-21.0,40.0,41.0,-0.2441406100988388,-0.1831054538488388,-0.30517578125,-0.92919921875,0.2239990234375,-0.2813720703125
0.046,310,882,529,309,-21.0,40.0,41.0,-0.30517578125,-0.1220703050494194,-0.4882812201976776,-0.92919921875,0.2239990234375,-0.2813720703125
0.067,310,884,529,310,-21.0,43.0,42.0,-0.2441406100988388,-0.0610351525247097,-0.6103515625,-0.9283447265625,0.22119140625,-0.281982421875
0.068,310,885,530,310,-21.0,43.0,42.0,-0.2441406100988388,-0.0610351525247097,-0.6103515625,-0.9290771484375,0.2208251953125,-0.28125
0.076,310,885,529,309,-21.0,43.0,42.0,-0.1220703050494194,-0.0610351525247097,-0.4882812201976776,-0.9290771484375,0.2208251953125,-0.28125
0.088,308,884,527,309,-21.0,43.0,42.0,-0.1220703050494194,-0.1831054538488388,-0.0610351525247097,-0.927734375,0.2208251953125,-0.278076171875
0.096,308,885,529,311,-21.0,43.0,42.0,-0.1220703050494194,-0.1831054538488388,-0.0610351525247097,-0.927001953125,0.2222900390625,-0.2774658203125
0.105,310,883,527,310,-21.0,43.0,42.0,-0.0610351525247097,-0.1831054538488388,0.0610351525247097,-0.927001953125,0.2222900390625,-0.2774658203125
0.118,310,885,529,310,-21.0,43.0,42.0,0.1220703050494194,-0.1831054538488388,-0.1220703050494194,-0.9273681640625,0.2257080078125,-0.280517578125
0.126,310,885,530,308,-21.0,43.0,42.0,0.1220703050494194,-0.1831054538488388,-0.1220703050494194,-0.9290771484375,0.2249755859375,-0.283447265625
0.138,308,885,530,310,-21.0,43.0,42.0,0.1831054538488388,-0.1831054538488388,-0.3662109076976776,-0.9290771484375,0.2249755859375,-0.283447265625
0.148,308,884,527,310,-19.0,39.0,46.0,-0.30517578125,-0.1831054538488388,-0.54931640625,-0.9326171875,0.2210693359375,-0.2850341796875
0.171,309,883,530,310,-19.0,39.0,46.0,-0.30517578125,-0.1831054538488388,-0.54931640625,-0.9312744140625,0.2200927734375,-0.2835693359375
0.172,310,884,530,297,-19.0,39.0,46.0,-0.54931640625,-0.1831054538488388,-0.4272460639476776,-0.9312744140625,0.2200927734375,-0.2835693359375
0.178,308,885,529,308,-19.0,39.0,46.0,-0.7324218153953552,-0.1831054538488388,0.0,-0.9266357421875,0.22216796875,-0.2783203125
0.186,308,884,529,310,-19.0,39.0,46.0,-0.4882812201976776,-0.1831054538488388,0.0,-0.926513671875,0.2235107421875,-0.2767333984375
0.195,308,884,530,310,-19.0,39.0,46.0,-0.4882812201976776,-0.1831054538488388,0.0,-0.9271240234375,0.2244873046875,-0.2764892578125
0.208,309,886,529,310,-19.0,39.0,46.0,0.1220703050494194,-0.1831054538488388,-0.2441406100988388,-0.9287109375,0.2255859375,-0.2786865234375
0.218,310,886,530,310,-19.0,39.0,46.0,0.2441406100988388,-0.0610351525247097,-0.4882812201976776,-0.9290771484375,0.22509765625,-0.2806396484375
0.224,310,886,530,310,-19.0,39.0,46.0,0.2441406100988388,-0.0610351525247097,-0.4882812201976776,-0.9285888671875,0.22265625,-0.2808837890625
0.238,309,888,530,310,-19.0,39.0,46.0,0.1220703050494194,0.1831054538488388,-0.7324218153953552,-0.9293212890625,0.2196044921875,-0.28173828125
0.272,310,887,529,310,-19.0,41.0,38.0,-0.2441406100988388,0.30517578125,-0.4882812201976776,-0.9298095703125,0.2171630859375,-0.2822265625
0.272,310,888,530,310,-19.0,41.0,38.0,-0.2441406100988388,0.30517578125,-0.4882812201976776,-0.9290771484375,0.2178955078125,-0.28076171875
0.272,309,886,530,309,-19.0,41.0,38.0,-0.7324218153953552,0.3662109076976776,0.1220703050494194,-0.9285888671875,0.22265625,-0.279541015625
0.277,308,888,529,310,-19.0,41.0,38.0,-0.6713866591453552,0.3662109076976776,0.1831054538488388,-0.92822265625,0.227294921875,-0.2791748046875
0.284,309,888,530,309,-19.0,41.0,38.0,-0.6713866591453552,0.3662109076976776,0.1831054538488388,-0.9278564453125,0.2281494140625,-0.2777099609375
0.302,308,888,530,310,-19.0,41.0,38.0,-0.1831054538488388,0.2441406100988388,-0.4882812201976776,-0.9276123046875,0.2264404296875,-0.27685546875
0.306,310,888,530,309,-19.0,41.0,38.0,0.1220703050494194,0.30517578125,-0.7934569716453552,-0.9287109375,0.2232666015625,-0.2779541015625
0.315,310,886,530,310,-19.0,41.0,38.0,0.1220703050494194,0.30517578125,-0.7934569716453552,-0.930419921875,0.22021484375,-0.2802734375
0.328,310,887,530,308,-19.0,41.0,38.0,0.0610351525247097,0.6103515625,-0.7324218153953552,-0.930908203125,0.2191162109375,-0.2818603515625
0.337,310,886,531,311,-19.0,41.0,38.0,-0.1220703050494194,0.6713866591453552,-0.4882812201976776,-0.93017578125,0.2210693359375,-0.28271484375
0.345,310,887,531,310,-19.0,41.0,38.0,-0.1220703050494194,0.6713866591453552,-0.3662109076976776,-0.92822265625,0.22412109375,-0.2822265625
0.376,310,888,530,310,-20.0,40.0,38.0,0.0,0.6103515625,-0.30517578125,-0.927001953125,0.2239990234375,-0.2803955078125
0.376,310,887,530,310,-20.0,40.0,38.0,0.1220703050494194,0.54931640625,-0.30517578125,-0.9281005859375,0.2216796875,-0.2799072265625
0.376,310,888,530,310,-20.0,40.0,38.0,0.0,0.54931640625,-0.30517578125,-0.929443359375,0.2205810546875,-0.281494140625
0.389,310,889,530,308,-20.0,40.0,38.0,-0.0610351525247097,0.54931640625,-0.30517578125,-0.9295654296875,0.2208251953125,-0.2828369140625
0.397,310,887,530,310,-20.0,40.0,38.0,-0.0610351525247097,0.4882812201976776,-0.30517578125,-0.9293212890625,0.222412109375,-0.28271484375
0.408,308,886,530,310,-20.0,40.0,38.0,-0.1220703050494194,0.4272460639476776,-0.2441406100988388,-0.9285888671875,0.223876953125,-0.2813720703125
0.418,310,888,527,310,-20.0,40.0,38.0,-0.0610351525247097,0.3662109076976776,-0.2441406100988388,-0.927978515625,0.2236328125,-0.2796630859375
0.426,310,888,526,310,-20.0,40.0,38.0,0.0610351525247097,0.3662109076976776,-0.1831054538488388,-0.9278564453125,0.2235107421875,-0.2791748046875
0.434,308,888,527,308,-20.0,40.0,38.0,0.1831054538488388,0.4272460639476776,-0.1831054538488388,-0.927978515625,0.22314453125,-0.280029296875
