time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.001,310,420,401,310,-7.0,47.0,32.0,-0.54931640625,-0.1220703050494194,0.7934569716453552,-0.8424072265625,0.45263671875,-0.2733154296875
0.015,310,419,400,308,-7.0,47.0,32.0,-0.54931640625,-0.3662109076976776,0.6103515625,-0.8426513671875,0.4532470703125,-0.2696533203125
0.023,309,420,401,310,-8.0,45.0,36.0,-0.2441406100988388,-0.6103515625,0.3662109076976776,-0.8433837890625,0.455078125,-0.265380859375
0.036,310,421,399,310,-8.0,45.0,36.0,0.30517578125,-0.7324218153953552,0.0,-0.844482421875,0.4554443359375,-0.2645263671875
0.046,310,420,402,311,-8.0,45.0,36.0,1.03759765625,-0.7934569716453552,-0.30517578125,-0.844970703125,0.4525146484375,-0.26611328125
0.056,311,420,400,311,-8.0,45.0,36.0,1.7700194120407104,-0.9155272841453552,-0.4882812201976776,-0.8448486328125,0.44775390625,-0.26708984375
0.062,310,420,401,310,-8.0,45.0,36.0,2.25830078125,-1.0986328125,-0.4882812201976776,-0.8436279296875,0.4459228515625,-0.26806640625
0.078,309,423,400,310,-8.0,45.0,36.0,2.624511480331421,-1.2817381620407104,-0.3662109076976776,-0.8426513671875,0.4493408203125,-0.2711181640625
0.090,310,423,401,310,-8.0,45.0,36.0,2.929687261581421,-1.4038084745407104,-0.3662109076976776,-0.8419189453125,0.4547119140625,-0.275390625
0.099,308,421,400,310,-8.0,45.0,36.0,2.990722417831421,-1.6479490995407104,-0.4882812201976776,-0.8411865234375,0.457763671875,-0.27783203125
0.106,308,423,400,310,-8.0,45.0,36.0,2.807616949081421,-1.9531248807907104,-0.7324218153953552,-0.84130859375,0.456298828125,-0.276611328125
0.114,310,423,401,310,-8.0,45.0,36.0,2.0751953125,-2.01416015625,-0.8544921278953552,-0.8426513671875,0.45263671875,-0.271728515625
0.122,309,423,401,310,-9.0,45.0,34.0,1.15966796875,-1.8920897245407104,-0.9765624403953552,-0.8441162109375,0.4478759765625,-0.265869140625
0.138,309,423,401,310,-9.0,45.0,34.0,0.4882812201976776,-1.5869139432907104,-1.03759765625,-0.84423828125,0.442138671875,-0.2611083984375
0.144,310,420,401,310,-9.0,45.0,34.0,0.1220703050494194,-1.3427733182907104,-0.9765624403953552,-0.8433837890625,0.438720703125,-0.259521484375
0.152,307,424,400,310,-9.0,45.0,34.0,0.1220703050494194,-1.03759765625,-0.6713866591453552,-0.8431396484375,0.4385986328125,-0.2608642578125
0.165,309,424,399,310,-9.0,45.0,34.0,0.30517578125,-0.8544921278953552,-0.2441406100988388,-0.8450927734375,0.4478759765625,-0.26513671875
0.175,310,424,401,310,-9.0,45.0,34.0,0.4882812201976776,-0.6713866591453552,0.1220703050494194,-0.8450927734375,0.4478759765625,-0.26513671875
0.197,310,424,399,310,-9.0,45.0,34.0,0.4882812201976776,-0.54931640625,0.3662109076976776,-0.84521484375,0.4532470703125,-0.2646484375
0.198,309,424,398,309,-9.0,45.0,34.0,0.4882812201976776,-0.3662109076976776,0.3662109076976776,-0.843505859375,0.4482421875,-0.2606201171875
0.204,308,425,399,310,-9.0,45.0,34.0,0.4882812201976776,-0.1220703050494194,0.3662109076976776,-0.843505859375,0.4482421875,-0.2606201171875
0.212,310,423,398,310,-9.0,45.0,34.0,0.3662109076976776,0.1831054538488388,0.3662109076976776,-0.8443603515625,0.446533203125,-0.2620849609375
0.226,308,423,401,310,-10.0,47.0,36.0,0.2441406100988388,0.4882812201976776,0.30517578125,-0.8448486328125,0.4508056640625,-0.2744140625
0.234,310,424,401,310,-10.0,47.0,36.0,0.1831054538488388,0.6713866591453552,0.2441406100988388,-0.8448486328125,0.4508056640625,-0.2744140625
0.243,310,425,400,310,-10.0,47.0,36.0,0.1220703050494194,0.4882812201976776,0.2441406100988388,-0.84423828125,0.4521484375,-0.2796630859375
0.256,308,424,398,310,-10.0,47.0,36.0,-0.1831054538488388,0.1831054538488388,0.30517578125,-0.8421630859375,0.4537353515625,-0.280517578125
0.270,310,426,398,308,-10.0,47.0,36.0,-0.6713866591453552,-0.1831054538488388,0.3662109076976776,-0.8421630859375,0.4537353515625,-0.280517578125
0.278,308,426,399,310,-10.0,47.0,36.0,-1.15966796875,-0.54931640625,0.30517578125,-0.8419189453125,0.4530029296875,-0.2760009765625
0.298,310,426,399,310,-10.0,47.0,36.0,-1.4038084745407104,-0.9765624403953552,0.1831054538488388,-0.84375,0.4482421875,-0.262451171875
0.308,310,425,398,311,-10.0,47.0,36.0,-1.4038084745407104,-1.3427733182907104,0.0610351525247097,-0.84375,0.4482421875,-0.262451171875
0.308,309,424,399,310,-10.0,47.0,36.0,-1.03759765625,-1.5869139432907104,-0.1220703050494194,-0.844482421875,0.4466552734375,-0.2586669921875
0.316,310,424,399,310,-10.0,47.0,36.0,0.4882812201976776,-1.7700194120407104,-0.3662109076976776,-0.8448486328125,0.449462890625,-0.2607421875
