time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.019,309,467,409,311,-12.0,43.0,44.0,-0.6103515625,-1.8310545682907104,0.8544921278953552,-0.88623046875,0.40673828125,-0.1810302734375
0.019,309,467,408,310,-12.0,43.0,44.0,-0.54931640625,-1.5258787870407104,0.6713866591453552,-0.88427734375,0.4080810546875,-0.181884765625
0.028,309,467,408,310,-12.0,43.0,44.0,-0.54931640625,-1.5258787870407104,0.6713866591453552,-0.8843994140625,0.4085693359375,-0.182861328125
0.047,310,466,408,308,-12.0,44.0,44.0,-0.6103515625,-0.8544921278953552,0.1831054538488388,-0.88525390625,0.4080810546875,-0.18359375
0.049,310,465,408,310,-12.0,44.0,44.0,-0.6103515625,-0.54931640625,-0.0610351525247097,-0.885986328125,0.4072265625,-0.1846923828125
0.070,310,465,408,310,-12.0,44.0,44.0,-0.54931640625,-0.3662109076976776,-0.3662109076976776,-0.8875732421875,0.4061279296875,-0.185791015625
0.070,308,465,410,310,-12.0,44.0,44.0,-0.4882812201976776,-0.4272460639476776,-0.6103515625,-0.88818359375,0.40478515625,-0.1865234375
0.079,308,465,408,309,-12.0,44.0,44.0,-0.3662109076976776,-0.54931640625,-0.7934569716453552,-0.8873291015625,0.404052734375,-0.1866455078125
0.087,310,465,408,309,-12.0,44.0,44.0,-0.30517578125,-0.7324218153953552,-0.9155272841453552,-0.885986328125,0.4024658203125,-0.1859130859375
0.101,310,465,408,310,-12.0,44.0,44.0,-0.2441406100988388,-0.9765624403953552,-0.9155272841453552,-0.885498046875,0.401611328125,-0.185546875
0.115,310,465,408,310,-12.0,44.0,44.0,-0.2441406100988388,-1.220703125,-0.9765624403953552,-0.8875732421875,0.4036865234375,-0.1868896484375
0.118,296,465,408,310,-12.0,44.0,44.0,-0.2441406100988388,-1.4038084745407104,-1.15966796875,-0.8907470703125,0.4071044921875,-0.1884765625
0.132,309,465,408,310,-9.0,44.0,44.0,-0.2441406100988388,-1.5869139432907104,-1.3427733182907104,-0.891845703125,0.4075927734375,-0.1893310546875
