time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.017,310,496,517,310,-3.0,42.0,37.0,1.2817381620407104,-0.2441406100988388,0.6103515625,-0.95068359375,0.2357177734375,-0.1754150390625
0.026,308,493,516,310,-3.0,42.0,37.0,1.0986328125,-0.30517578125,0.8544921278953552,-0.95068359375,0.2357177734375,-0.1754150390625
0.026,310,490,516,310,-3.0,42.0,37.0,0.7934569716453552,-0.30517578125,1.03759765625,-0.954345703125,0.2386474609375,-0.1788330078125
0.034,309,485,513,309,-3.0,42.0,37.0,0.30517578125,-0.3662109076976776,1.0986328125,-0.9573974609375,0.2371826171875,-0.17919921875
0.042,310,481,513,311,-3.0,42.0,37.0,0.30517578125,-0.3662109076976776,1.0986328125,-0.9566650390625,0.2354736328125,-0.1756591796875
0.051,309,478,510,311,-3.0,42.0,37.0,0.30517578125,-0.4272460639476776,1.2817381620407104,-0.9566650390625,0.2354736328125,-0.1756591796875
0.068,309,475,504,311,-3.0,42.0,37.0,0.6103515625,-0.4272460639476776,1.7089842557907104,-0.9517822265625,0.2373046875,-0.1689453125
0.073,310,473,503,310,-3.0,42.0,37.0,0.6103515625,-0.4272460639476776,1.7089842557907104,-0.950439453125,0.2381591796875,-0.169677734375
0.080,310,465,503,310,-3.0,42.0,37.0,1.03759765625,-0.3662109076976776,1.8920897245407104,-0.950439453125,0.2381591796875,-0.169677734375
0.094,308,467,497,310,-2.0,40.0,41.0,1.7700194120407104,0.0610351525247097,2.25830078125,-0.947509765625,0.24169921875,-0.169677734375
0.106,310,467,499,310,-2.0,40.0,41.0,1.7700194120407104,0.0610351525247097,2.25830078125,-0.94580078125,0.2427978515625,-0.168212890625
0.124,311,464,496,308,-2.0,40.0,41.0,2.01416015625,0.3662109076976776,2.197265625,-0.94580078125,0.2427978515625,-0.168212890625
0.124,296,463,481,310,-2.0,40.0,41.0,2.38037109375,0.6713866591453552,1.6479490995407104,-0.9434814453125,0.24072265625,-0.1661376953125
0.137,309,456,495,310,-2.0,40.0,41.0,2.38037109375,0.6713866591453552,1.6479490995407104,-0.943359375,0.2401123046875,-0.1666259765625
0.140,310,456,495,310,-2.0,40.0,41.0,2.50244140625,0.7934569716453552,1.4038084745407104,-0.943359375,0.2401123046875,-0.1666259765625
0.154,309,456,490,308,-2.0,40.0,41.0,2.563476324081421,1.15966796875,1.220703125,-0.9449462890625,0.240966796875,-0.1680908203125
0.162,309,456,488,309,-2.0,40.0,41.0,2.563476324081421,1.15966796875,1.220703125,-0.9464111328125,0.2406005859375,-0.1695556640625
