time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.003,311,336,383,308,-9.0,40.0,38.0,4.57763671875,-3.662109136581421,0.6713866591453552,-0.8253173828125,0.5264892578125,-0.1317138671875
0.016,309,336,381,310,-11.0,44.0,38.0,7.080077648162842,-4.33349609375,1.4038084745407104,-0.82080078125,0.5225830078125,-0.11865234375
0.032,310,334,382,311,-11.0,44.0,38.0,10.986327171325684,-5.371093273162842,2.01416015625,-0.823486328125,0.515380859375,-0.11474609375
0.035,310,331,386,304,-11.0,44.0,38.0,14.587401390075684,-6.591796398162842,2.01416015625,-0.823486328125,0.515380859375,-0.11474609375
0.046,310,336,386,310,-11.0,44.0,38.0,19.04296875,-7.812499523162842,1.2817381620407104,-0.8310546875,0.5087890625,-0.1065673828125
0.055,310,336,391,310,-11.0,44.0,38.0,19.04296875,-7.812499523162842,1.2817381620407104,-0.8299560546875,0.5103759765625,-0.10498046875
0.065,310,331,393,310,-11.0,44.0,38.0,21.179197311401367,-7.568358898162842,0.9155272841453552,-0.8299560546875,0.5103759765625,-0.10498046875
0.076,310,331,399,310,-11.0,44.0,38.0,25.390623092651367,-6.103515148162842,-0.0610351525247097,-0.8265380859375,0.5279541015625,-0.1102294921875
0.097,308,336,401,310,-11.0,44.0,38.0,25.390623092651367,-6.103515148162842,-0.0610351525247097,-0.8251953125,0.53564453125,-0.1201171875
0.098,310,336,402,311,-11.0,44.0,38.0,25.939939498901367,-5.859374523162842,-0.7934569716453552,-0.8251953125,0.53564453125,-0.1201171875
0.106,308,331,408,310,-12.0,45.0,39.0,23.498533248901367,-7.568358898162842,-2.746581792831421,-0.83056640625,0.52734375,-0.1302490234375
0.114,309,331,410,308,-12.0,45.0,39.0,23.498533248901367,-7.568358898162842,-2.746581792831421,-0.8331298828125,0.515625,-0.123291015625
0.122,308,332,408,310,-12.0,45.0,39.0,21.789548873901367,-8.544921875,-3.662109136581421,-0.8331298828125,0.515625,-0.123291015625
0.138,308,337,410,310,-12.0,45.0,39.0,20.446775436401367,-8.7890625,-5.310058116912842,-0.8350830078125,0.494873046875,-0.1207275390625
0.146,310,336,410,310,-12.0,45.0,39.0,20.446775436401367,-8.7890625,-5.310058116912842,-0.8330078125,0.4991455078125,-0.1304931640625
0.152,310,336,408,308,-12.0,45.0,39.0,19.04296875,-8.36181640625,-5.798339366912842,-0.8330078125,0.4991455078125,-0.1304931640625
0.167,308,337,408,310,-12.0,45.0,39.0,11.901854515075684,-7.934569835662842,-6.408690929412842,-0.828857421875,0.5164794921875,-0.1453857421875
0.175,308,336,410,309,-12.0,45.0,39.0,11.901854515075684,-7.934569835662842,-6.408690929412842,-0.83056640625,0.517822265625,-0.1448974609375
0.186,310,332,409,310,-12.0,45.0,39.0,8.056640625,-7.934569835662842,-6.469726085662842,-0.8348388671875,0.5096435546875,-0.1380615234375
0.202,309,336,410,310,-12.0,45.0,39.0,2.929687261581421,-7.751464366912842,-6.347655773162842,-0.83544921875,0.4940185546875,-0.1268310546875
0.205,310,336,410,309,-10.0,43.0,39.0,1.9531248807907104,-7.873534679412842,-5.981444835662842,-0.830322265625,0.479248046875,-0.116455078125
0.213,314,336,410,310,-10.0,43.0,39.0,1.9531248807907104,-7.873534679412842,-5.981444835662842,-0.8228759765625,0.469482421875,-0.1107177734375
0.226,310,337,411,310,-10.0,43.0,39.0,2.01416015625,-8.23974609375,-4.39453125,-0.8162841796875,0.4677734375,-0.114013671875
0.237,310,337,411,310,-10.0,43.0,39.0,1.9531248807907104,-8.30078125,-3.173827886581421,-0.811767578125,0.4765625,-0.122802734375
0.243,309,338,408,310,-10.0,43.0,39.0,1.9531248807907104,-8.30078125,-3.173827886581421,-0.8072509765625,0.4871826171875,-0.1314697265625
0.256,310,340,408,310,-10.0,43.0,39.0,-0.0610351525247097,-7.995604991912842,0.3662109076976776,-0.7982177734375,0.486083984375,-0.134033203125
0.270,309,339,411,311,-10.0,43.0,39.0,-1.8920897245407104,-7.690429210662842,2.868652105331421,-0.78271484375,0.47412109375,-0.1231689453125
