time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.017,310,363,405,310,-16.0,42.0,40.0,0.0,0.7324218153953552,-0.0610351525247097,-0.8232421875,0.439453125,-0.324951171875
0.017,296,363,402,310,-16.0,42.0,40.0,0.0,0.7324218153953552,-0.0610351525247097,-0.8218994140625,0.43798828125,-0.32080078125
0.113,310,363,402,309,-16.0,42.0,40.0,0.30517578125,0.4882812201976776,0.1831054538488388,-0.8214111328125,0.439453125,-0.3192138671875
0.113,312,362,402,309,-16.0,42.0,40.0,0.30517578125,0.54931640625,0.2441406100988388,-0.8221435546875,0.4425048828125,-0.3221435546875
0.113,310,364,387,294,-18.0,42.0,40.0,0.30517578125,0.54931640625,0.2441406100988388,-0.8245849609375,0.4483642578125,-0.3291015625
0.113,310,344,386,310,-18.0,42.0,40.0,0.1220703050494194,0.7324218153953552,0.1220703050494194,-0.8265380859375,0.4534912109375,-0.336181640625
0.113,309,363,386,296,-18.0,42.0,40.0,0.1831054538488388,0.6103515625,-0.1220703050494194,-0.826416015625,0.4500732421875,-0.33837890625
0.113,307,362,402,310,-18.0,42.0,40.0,0.1831054538488388,0.6103515625,-0.1220703050494194,-0.82470703125,0.4427490234375,-0.3323974609375
0.113,310,363,402,311,-18.0,42.0,40.0,0.0,0.4272460639476776,-0.1831054538488388,-0.8233642578125,0.439208984375,-0.32421875
0.113,310,363,402,310,-18.0,42.0,40.0,0.0,0.4272460639476776,0.0,-0.82568359375,0.439453125,-0.322021484375
0.113,308,363,402,310,-18.0,42.0,40.0,0.0,0.4272460639476776,0.0,-0.8297119140625,0.4443359375,-0.324951171875
0.113,310,362,402,310,-18.0,42.0,40.0,0.2441406100988388,0.3662109076976776,0.30517578125,-0.83056640625,0.44921875,-0.328125
0.113,310,357,402,310,-18.0,42.0,40.0,0.3662109076976776,0.4882812201976776,0.3662109076976776,-0.8287353515625,0.4483642578125,-0.329345703125
0.113,308,357,401,310,-18.0,42.0,40.0,0.4272460639476776,0.6713866591453552,0.4272460639476776,-0.8260498046875,0.44384765625,-0.328125
0.149,308,360,402,309,-16.0,42.0,35.0,0.4272460639476776,0.9155272841453552,0.54931640625,-0.822265625,0.44140625,-0.32373046875
0.150,309,361,401,297,-16.0,42.0,35.0,0.2441406100988388,1.15966796875,0.6103515625,-0.8187255859375,0.442138671875,-0.3201904296875
0.150,309,343,385,309,-16.0,42.0,35.0,0.1831054538488388,1.220703125,0.6103515625,-0.8182373046875,0.4447021484375,-0.3216552734375
0.150,310,344,400,308,-16.0,42.0,35.0,0.1220703050494194,1.220703125,0.4882812201976776,-0.8209228515625,0.448486328125,-0.3272705078125
0.154,311,359,402,310,-16.0,42.0,35.0,0.0,1.220703125,0.3662109076976776,-0.82421875,0.4500732421875,-0.3328857421875
0.163,311,357,402,310,-16.0,42.0,35.0,0.0,1.0986328125,0.2441406100988388,-0.82568359375,0.4486083984375,-0.3338623046875
0.176,308,361,401,310,-16.0,42.0,35.0,0.0,0.7934569716453552,0.0610351525247097,-0.8243408203125,0.447265625,-0.331298828125
0.186,309,360,402,308,-16.0,42.0,35.0,0.0610351525247097,0.4882812201976776,-0.1831054538488388,-0.822998046875,0.447509765625,-0.330322265625
0.192,310,359,402,310,-16.0,42.0,35.0,0.1831054538488388,0.0610351525247097,-0.4882812201976776,-0.8231201171875,0.448974609375,-0.3321533203125
0.206,308,361,401,309,-16.0,42.0,35.0,0.30517578125,-0.3662109076976776,-0.6713866591453552,-0.823486328125,0.4490966796875,-0.3343505859375
0.237,310,359,402,310,-18.0,43.0,36.0,0.30517578125,-0.6713866591453552,-0.7934569716453552,-0.8240966796875,0.4464111328125,-0.334716796875
0.247,310,361,402,310,-18.0,43.0,36.0,0.0610351525247097,-0.7324218153953552,-0.7934569716453552,-0.824951171875,0.44287109375,-0.3330078125
0.248,297,345,402,310,-18.0,43.0,36.0,-0.1220703050494194,-0.7324218153953552,-0.6713866591453552,-0.824951171875,0.4398193359375,-0.3284912109375
0.248,310,361,402,309,-18.0,43.0,36.0,-0.2441406100988388,-0.6713866591453552,-0.4882812201976776,-0.824462890625,0.4373779296875,-0.323974609375
0.252,310,359,402,310,-18.0,43.0,36.0,-0.2441406100988388,-0.6713866591453552,-0.1220703050494194,-0.8232421875,0.437744140625,-0.322265625
0.266,308,360,402,310,-18.0,43.0,36.0,-0.1220703050494194,-0.6103515625,0.1831054538488388,-0.8218994140625,0.4404296875,-0.323486328125
0.274,309,360,402,312,-18.0,43.0,36.0,0.0,-0.6103515625,0.3662109076976776,-0.8226318359375,0.4449462890625,-0.3275146484375
