time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.037,328,651,493,527,-4.0,38.0,7.0,4.638671875,-10.498045921325684,-4.08935546875,-0.8343505859375,0.34521484375,-0.4324951171875
0.037,328,708,576,456,-4.0,38.0,7.0,4.94384765625,-10.437010765075684,-4.638671875,-0.83447265625,0.339599609375,-0.42919921875
0.037,327,636,499,546,-4.0,38.0,7.0,4.94384765625,-10.437010765075684,-4.638671875,-0.833984375,0.3328857421875,-0.424072265625
0.038,328,666,495,533,-4.0,38.0,7.0,5.0048828125,-10.559081077575684,-5.0048828125,-0.834228515625,0.3270263671875,-0.420654296875
0.046,328,632,497,540,-4.0,38.0,7.0,5.249022960662842,-10.742186546325684,-4.7607421875,-0.8349609375,0.3250732421875,-0.421630859375
0.053,324,628,497,537,-4.0,38.0,7.0,5.249022960662842,-10.742186546325684,-4.7607421875,-0.8375244140625,0.32763671875,-0.4215087890625
0.067,321,620,493,527,-4.0,38.0,7.0,6.713866710662842,-11.291502952575684,-4.45556640625,-0.8389892578125,0.3260498046875,-0.419189453125
0.075,316,620,506,548,-4.0,38.0,7.0,7.629394054412842,-11.413573265075684,-4.7607421875,-0.8363037109375,0.320556640625,-0.4197998046875
0.083,316,614,504,546,-7.0,38.0,12.0,7.629394054412842,-11.413573265075684,-4.7607421875,-0.8323974609375,0.3189697265625,-0.422607421875
0.097,313,614,493,533,-7.0,38.0,12.0,8.85009765625,-11.352538108825684,-4.82177734375,-0.829833984375,0.320556640625,-0.425537109375
0.105,312,614,501,548,-7.0,38.0,12.0,8.30078125,-11.352538108825684,-4.638671875,-0.82958984375,0.323486328125,-0.4290771484375
0.134,308,607,499,555,-7.0,38.0,12.0,8.30078125,-11.352538108825684,-4.638671875,-0.830810546875,0.3216552734375,-0.4290771484375
0.134,299,630,465,548,-7.0,38.0,12.0,7.385253429412842,-11.779784202575684,-4.5166015625,-0.831787109375,0.3157958984375,-0.426513671875
0.135,304,646,488,548,-7.0,38.0,12.0,7.568358898162842,-12.145995140075684,-4.57763671875,-0.8309326171875,0.3128662109375,-0.4259033203125
0.144,300,607,513,571,-7.0,38.0,12.0,7.568358898162842,-12.145995140075684,-4.57763671875,-0.8309326171875,0.3128662109375,-0.4259033203125
0.157,300,619,500,553,-7.0,38.0,12.0,7.385253429412842,-13.122557640075684,-4.45556640625,-0.81640625,0.299072265625,-0.413818359375
0.172,299,624,508,576,-7.0,38.0,12.0,7.385253429412842,-13.122557640075684,-4.45556640625,-0.8052978515625,0.2891845703125,-0.401611328125
