time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.005,309,574,642,309,-4.0,37.0,32.0,1.3427733182907104,2.929687261581421,-3.295898199081421,-0.8431396484375,0.48486328125,-0.0875244140625
0.019,309,575,640,310,-4.0,37.0,32.0,1.4038084745407104,2.746581792831421,-3.112792730331421,-0.8399658203125,0.489013671875,-0.0860595703125
0.058,309,577,640,309,-4.0,37.0,32.0,1.7089842557907104,2.44140625,-3.112792730331421,-0.8399658203125,0.489013671875,-0.0860595703125
0.058,311,577,640,308,-4.0,37.0,32.0,1.9531248807907104,2.13623046875,-3.234863042831421,-0.8408203125,0.4957275390625,-0.0899658203125
0.058,309,577,638,287,-4.0,37.0,32.0,1.8310545682907104,1.8920897245407104,-3.417968511581421,-0.840576171875,0.49658203125,-0.0970458984375
0.058,309,575,636,295,-4.0,37.0,32.0,1.4038084745407104,1.8920897245407104,-3.662109136581421,-0.840576171875,0.49658203125,-0.0970458984375
0.065,309,570,636,310,-4.0,37.0,32.0,1.03759765625,1.8920897245407104,-3.784179449081421,-0.8389892578125,0.4896240234375,-0.0965576171875
0.079,310,579,633,309,-4.0,37.0,32.0,0.9155272841453552,1.7700194120407104,-3.906249761581421,-0.837158203125,0.47705078125,-0.0887451171875
0.087,309,579,631,309,-4.0,37.0,32.0,0.8544921278953552,1.2817381620407104,-4.0283203125,-0.837158203125,0.47705078125,-0.0887451171875
0.095,310,579,633,309,-4.0,37.0,32.0,0.9765624403953552,0.4272460639476776,-4.150390625,-0.83935546875,0.477783203125,-0.0870361328125
0.109,309,586,636,310,-2.0,37.0,29.0,1.220703125,-0.4882812201976776,-4.21142578125,-0.843994140625,0.4903564453125,-0.0960693359375
0.117,309,588,635,309,-2.0,37.0,29.0,1.5258787870407104,-1.220703125,-4.39453125,-0.843994140625,0.4903564453125,-0.0960693359375
0.125,311,587,632,309,-2.0,37.0,29.0,1.5869139432907104,-1.7089842557907104,-4.57763671875,-0.84521484375,0.494384765625,-0.10205078125
0.153,310,591,631,310,-2.0,37.0,29.0,1.2817381620407104,-2.13623046875,-4.94384765625,-0.84326171875,0.48779296875,-0.09814453125
0.154,310,576,631,309,-2.0,37.0,29.0,0.9155272841453552,-2.563476324081421,-5.310058116912842,-0.84326171875,0.48779296875,-0.09814453125
0.155,295,591,633,309,-2.0,37.0,29.0,0.6713866591453552,-3.051757574081421,-5.737304210662842,-0.8419189453125,0.4793701171875,-0.0947265625
0.171,309,605,630,311,-2.0,37.0,29.0,0.4882812201976776,-3.723144292831421,-6.042479991912842,-0.8505859375,0.4727783203125,-0.095458984375
0.177,310,606,631,309,-2.0,37.0,29.0,0.3662109076976776,-4.5166015625,-6.042479991912842,-0.8505859375,0.4727783203125,-0.095458984375
0.187,307,605,631,309,-2.0,37.0,29.0,0.4272460639476776,-5.126952648162842,-5.859374523162842,-0.8568115234375,0.476806640625,-0.09814453125
0.199,309,601,627,309,-2.0,36.0,32.0,0.4882812201976776,-5.615233898162842,-5.554198741912842,-0.8670654296875,0.482666015625,-0.100830078125
0.207,309,601,629,310,-2.0,36.0,32.0,0.4272460639476776,-6.042479991912842,-5.432128429412842,-0.8670654296875,0.482666015625,-0.100830078125
0.215,309,601,617,311,-2.0,36.0,32.0,0.4272460639476776,-6.408690929412842,-5.554198741912842,-0.8685302734375,0.4820556640625,-0.0980224609375
0.274,309,589,619,310,-2.0,36.0,32.0,0.6103515625,-6.774901866912842,-6.164550304412842,-0.8736572265625,0.503662109375,-0.0985107421875
0.281,311,591,619,310,-2.0,36.0,32.0,0.54931640625,-7.141112804412842,-7.202147960662842,-0.8736572265625,0.503662109375,-0.0985107421875
0.281,307,582,612,310,-2.0,36.0,32.0,0.1831054538488388,-7.568358898162842,-8.4228515625,-0.8685302734375,0.512451171875,-0.095703125
0.283,309,577,596,311,-2.0,36.0,32.0,-0.0610351525247097,-7.263183116912842,-9.6435546875,-0.8775634765625,0.5233154296875,-0.0948486328125
0.284,308,570,589,309,-2.0,36.0,32.0,-0.4882812201976776,-6.286620616912842,-10.803221702575684,-0.8775634765625,0.5233154296875,-0.0948486328125
0.284,309,564,589,309,-2.0,36.0,32.0,-1.3427733182907104,-5.676269054412842,-12.451170921325684,-0.884033203125,0.5269775390625,-0.08056640625
0.292,309,555,597,308,-2.0,36.0,32.0,-2.685546636581421,-5.737304210662842,-14.892577171325684,-0.888671875,0.5074462890625,-0.0753173828125
0.298,309,545,577,309,-2.0,37.0,33.0,-4.2724609375,-6.103515148162842,-17.51708984375,-0.888671875,0.5074462890625,-0.0753173828125
0.305,307,540,582,310,-2.0,37.0,33.0,-5.126952648162842,-6.591796398162842,-19.6533203125,-0.891845703125,0.4901123046875,-0.078369140625
0.313,309,518,562,309,-2.0,37.0,33.0,-4.8828125,-7.385253429412842,-21.118162155151367,-0.8975830078125,0.474853515625,-0.078369140625
0.328,309,495,537,310,-2.0,37.0,33.0,-3.601073980331421,-7.751464366912842,-22.277830123901367,-0.90576171875,0.4654541015625,-0.0845947265625
0.350,310,493,540,310,-2.0,37.0,33.0,-1.2817381620407104,-7.263183116912842,-23.437498092651367,-0.907470703125,0.4661865234375,-0.0943603515625
0.350,309,500,537,309,-2.0,37.0,33.0,1.220703125,-6.286620616912842,-24.902341842651367,-0.900634765625,0.4732666015625,-0.0977783203125
0.364,308,497,523,310,-2.0,37.0,33.0,2.38037109375,-5.798339366912842,-26.306150436401367,-0.8902587890625,0.4755859375,-0.091064453125
0.367,310,506,510,296,-2.0,37.0,33.0,2.0751953125,-5.615233898162842,-27.282712936401367,-0.880859375,0.4697265625,-0.0836181640625
0.375,309,508,536,309,-2.0,37.0,33.0,0.7934569716453552,-5.126952648162842,-27.832029342651367,-0.8768310546875,0.4669189453125,-0.078369140625
0.393,309,507,548,309,-2.0,37.0,33.0,-1.5258787870407104,-4.94384765625,-27.832029342651367,-0.875732421875,0.471923828125,-0.0645751953125
0.398,309,507,549,310,-1.0,38.0,31.0,-5.249022960662842,-5.554198741912842,-27.282712936401367,-0.8731689453125,0.4779052734375,-0.04443359375
0.404,311,506,562,310,-1.0,38.0,31.0,-10.070799827575684,-6.286620616912842,-26.794431686401367,-0.867919921875,0.4791259765625,-0.030517578125
0.418,309,504,570,311,-1.0,38.0,31.0,-15.014647483825684,-6.530761241912842,-26.672361373901367,-0.8592529296875,0.4683837890625,-0.0281982421875
0.426,309,505,562,309,-1.0,38.0,31.0,-19.1650390625,-5.615233898162842,-26.611326217651367,-0.8486328125,0.440673828125,-0.0362548828125
0.434,309,506,570,311,-1.0,38.0,31.0,-22.338865280151367,-3.540038824081421,-26.123044967651367,-0.8355712890625,0.401123046875,-0.04296875
0.452,309,509,569,309,-1.0,38.0,31.0,-24.658201217651367,-1.220703125,-25.390623092651367,-0.82177734375,0.365478515625,-0.037353515625
0.456,309,506,572,308,-1.0,38.0,31.0,-25.756834030151367,0.30517578125,-24.597166061401367,-0.8104248046875,0.3453369140625,-0.0245361328125
0.472,309,509,570,309,-1.0,38.0,31.0,-25.573728561401367,0.8544921278953552,-23.559568405151367,-0.7999267578125,0.3331298828125,-0.01416015625
