time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.004,310,673,661,310,-3.0,34.0,38.0,-14.526366233825684,2.563476324081421,2.13623046875,-0.85009765625,0.431884765625,0.038818359375
0.006,309,673,664,309,-3.0,34.0,38.0,-2.50244140625,-0.1220703050494194,1.7700194120407104,-0.84326171875,0.461669921875,0.023681640625
0.013,309,673,665,310,-4.0,36.0,32.0,5.859374523162842,-2.868652105331421,1.2817381620407104,-0.8505859375,0.4849853515625,-0.0093994140625
0.028,311,673,664,311,-4.0,36.0,32.0,8.544921875,-4.33349609375,0.4882812201976776,-0.86962890625,0.476806640625,-0.0697021484375
0.035,311,673,666,311,-4.0,36.0,32.0,6.408690929412842,-4.39453125,-0.1220703050494194,-0.86962890625,0.476806640625,-0.0697021484375
0.052,310,671,662,311,-4.0,36.0,32.0,2.0751953125,-3.662109136581421,-0.3662109076976776,-0.8702392578125,0.45458984375,-0.0567626953125
0.099,309,673,664,309,-4.0,36.0,32.0,-1.2817381620407104,-2.685546636581421,-0.30517578125,-0.8675537109375,0.4019775390625,0.0233154296875
0.109,309,673,666,309,-4.0,36.0,32.0,-2.25830078125,-1.8920897245407104,-0.1831054538488388,-0.8675537109375,0.4019775390625,0.0233154296875
0.109,309,652,666,309,-4.0,36.0,32.0,-1.5869139432907104,-1.7700194120407104,0.0610351525247097,-0.861572265625,0.3917236328125,0.0460205078125
0.109,309,682,666,309,-4.0,36.0,32.0,0.0610351525247097,-2.25830078125,0.2441406100988388,-0.83837890625,0.428466796875,0.0098876953125
0.109,308,683,661,309,-4.0,36.0,32.0,2.685546636581421,-3.295898199081421,0.0,-0.83837890625,0.428466796875,0.0098876953125
0.109,309,683,664,309,-4.0,36.0,32.0,5.0048828125,-4.57763671875,-0.4272460639476776,-0.84033203125,0.4537353515625,-0.0277099609375
0.120,309,691,665,309,-1.0,32.0,33.0,4.8828125,-5.859374523162842,-0.54931640625,-0.85302734375,0.46923828125,-0.087646484375
0.124,311,696,667,309,-1.0,32.0,33.0,1.2817381620407104,-7.202147960662842,-0.3662109076976776,-0.85302734375,0.46923828125,-0.087646484375
0.136,309,698,666,309,-1.0,32.0,33.0,-4.638671875,-8.85009765625,-0.1220703050494194,-0.8369140625,0.4527587890625,-0.0799560546875
0.146,310,713,666,310,-1.0,32.0,33.0,-10.986327171325684,-10.375975608825684,0.1220703050494194,-0.800048828125,0.406982421875,-0.0087890625
0.167,309,715,667,310,-1.0,32.0,33.0,-16.2353515625,-11.596678733825684,0.30517578125,-0.800048828125,0.406982421875,-0.0087890625
0.167,309,718,661,310,-1.0,32.0,33.0,-19.53125,-12.634276390075684,0.1831054538488388,-0.7935791015625,0.396728515625,0.00439453125
0.179,309,734,643,309,-1.0,32.0,33.0,-22.277830123901367,-14.221190452575684,-0.3662109076976776,-0.7103271484375,0.3822021484375,-0.111328125
0.191,310,746,656,310,-1.0,32.0,33.0,-28.442380905151367,-17.02880859375,-1.6479490995407104,-0.7103271484375,0.3822021484375,-0.111328125
0.195,310,774,628,311,-1.0,32.0,33.0,-42.236324310302734,-20.751951217651367,-3.784179449081421,-0.5635986328125,0.3104248046875,-0.2069091796875
0.208,311,861,666,310,0.0,34.0,33.0,-61.828609466552734,-23.071287155151367,-7.263183116912842,-0.0997314453125,0.018310546875,-0.2342529296875
0.216,310,939,706,311,0.0,34.0,33.0,-78.125,-21.972654342651367,-12.512206077575684,-0.0997314453125,0.018310546875,-0.2342529296875
