time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.002,299,1294,582,897,2.0,36.0,6.0,0.54931640625,0.0610351525247097,-1.8310545682907104,-0.7791748046875,0.4970703125,0.4022216796875
0.010,299,1278,598,944,2.0,36.0,6.0,0.6103515625,-0.4882812201976776,-2.624511480331421,-0.7791748046875,0.4970703125,0.4022216796875
0.024,300,1241,576,884,2.0,36.0,6.0,0.9765624403953552,-1.2817381620407104,-4.57763671875,-0.7724609375,0.4967041015625,0.416748046875
0.032,299,1229,601,921,2.0,36.0,6.0,0.9765624403953552,-1.2817381620407104,-4.57763671875,-0.7734375,0.49951171875,0.421875
0.042,296,1219,601,917,2.0,36.0,6.0,1.03759765625,-1.03759765625,-5.615233898162842,-0.7734375,0.49951171875,0.421875
0.054,294,1191,590,846,2.0,36.0,6.0,0.0,0.4882812201976776,-7.629394054412842,-0.7818603515625,0.506591796875,0.421875
0.074,298,1156,605,890,2.0,36.0,6.0,0.0,0.4882812201976776,-7.629394054412842,-0.784912109375,0.5067138671875,0.42236328125
0.074,277,1229,553,827,0.0,36.0,7.0,-0.8544921278953552,1.3427733182907104,-8.85009765625,-0.784912109375,0.5067138671875,0.42236328125
0.084,294,1095,590,806,0.0,36.0,7.0,-1.5258787870407104,2.746581792831421,-11.840819358825684,-0.7857666015625,0.5013427734375,0.416015625
0.093,292,1083,605,828,0.0,36.0,7.0,-1.5258787870407104,2.746581792831421,-11.840819358825684,-0.7862548828125,0.4989013671875,0.4144287109375
0.108,292,1038,605,832,0.0,36.0,7.0,-1.3427733182907104,3.173827886581421,-13.549803733825684,-0.7862548828125,0.4989013671875,0.4144287109375
0.114,291,1026,620,800,0.0,36.0,7.0,-1.220703125,3.356933355331421,-15.319823265075684,-0.7872314453125,0.48974609375,0.415771484375
0.122,289,962,606,800,0.0,36.0,7.0,-1.3427733182907104,3.356933355331421,-16.9677734375,-0.7872314453125,0.48974609375,0.415771484375
0.130,286,949,601,787,0.0,36.0,7.0,-1.7700194120407104,3.173827886581421,-18.24951171875,-0.7869873046875,0.483154296875,0.416259765625
0.144,281,918,578,721,0.0,36.0,7.0,-2.38037109375,2.929687261581421,-19.287109375,-0.7908935546875,0.4666748046875,0.416748046875
0.152,286,895,601,736,0.0,36.0,7.0,-2.746581792831421,2.685546636581421,-20.080564498901367,-0.7908935546875,0.4666748046875,0.416748046875
0.174,280,859,592,731,0.0,36.0,7.0,-2.868652105331421,2.3193359375,-20.568845748901367,-0.7930908203125,0.4620361328125,0.4146728515625
0.174,280,820,600,710,3.0,36.0,9.0,-2.990722417831421,1.8310545682907104,-20.751951217651367,-0.79248046875,0.4508056640625,0.4107666015625
0.182,280,800,590,697,3.0,36.0,9.0,-3.479003667831421,1.0986328125,-20.507810592651367,-0.79248046875,0.4508056640625,0.4107666015625
0.200,277,782,590,694,3.0,36.0,9.0,-4.150390625,0.0,-19.95849609375,-0.7879638671875,0.439208984375,0.4066162109375
0.204,277,780,568,654,3.0,36.0,9.0,-4.82177734375,-1.3427733182907104,-19.10400390625,-0.787109375,0.41845703125,0.3863525390625
0.215,275,749,582,678,3.0,36.0,9.0,-5.0048828125,-2.990722417831421,-18.06640625,-0.787109375,0.41845703125,0.3863525390625
0.220,276,748,574,667,3.0,36.0,9.0,-4.82177734375,-4.8828125,-16.845703125,-0.7977294921875,0.4188232421875,0.3880615234375
0.233,276,706,564,631,3.0,36.0,9.0,-4.33349609375,-7.141112804412842,-15.624999046325684,-0.810302734375,0.4097900390625,0.3890380859375
0.242,273,688,576,625,3.0,36.0,9.0,-3.417968511581421,-9.765625,-14.160155296325684,-0.810302734375,0.4097900390625,0.3890380859375
