time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.005,289,1317,508,894,3.0,37.0,8.0,0.1831054538488388,2.44140625,-9.33837890625,-0.793212890625,0.4317626953125,0.4471435546875
0.025,280,1261,519,899,3.0,37.0,8.0,0.1220703050494194,2.624511480331421,-9.94873046875,-0.78955078125,0.43017578125,0.447265625
0.027,296,1253,589,815,3.0,37.0,8.0,0.0610351525247097,2.685546636581421,-10.681151390075684,-0.7852783203125,0.4285888671875,0.4473876953125
0.034,280,1231,517,888,3.0,37.0,8.0,-0.0610351525247097,2.746581792831421,-11.474608421325684,-0.78271484375,0.4288330078125,0.4481201171875
0.045,280,1231,514,888,4.0,37.0,7.0,-0.3662109076976776,2.929687261581421,-12.329100608825684,-0.7825927734375,0.4290771484375,0.4483642578125
0.063,280,1231,493,829,4.0,37.0,7.0,-1.15966796875,3.234863042831421,-13.000487327575684,-0.78564453125,0.4256591796875,0.4451904296875
0.065,263,1399,525,853,4.0,37.0,7.0,-1.8920897245407104,3.417968511581421,-13.549803733825684,-0.7904052734375,0.4212646484375,0.4410400390625
0.072,282,1214,521,879,4.0,37.0,7.0,-2.44140625,3.479003667831421,-14.099120140075684,-0.794189453125,0.4176025390625,0.4385986328125
0.087,280,1211,496,834,4.0,37.0,7.0,-2.990722417831421,3.479003667831421,-14.770506858825684,-0.796142578125,0.4130859375,0.437255859375
0.121,280,1214,519,882,4.0,37.0,7.0,-3.540038824081421,3.417968511581421,-15.380858421325684,-0.797119140625,0.405517578125,0.4365234375
0.141,279,1217,518,867,4.0,37.0,7.0,-3.784179449081421,3.417968511581421,-15.869139671325684,-0.7978515625,0.3968505859375,0.437744140625
0.145,282,1213,500,829,4.0,37.0,7.0,-3.723144292831421,3.356933355331421,-16.2353515625,-0.7994384765625,0.389892578125,0.44091796875
0.145,282,1271,518,835,4.0,37.0,7.0,-3.540038824081421,3.356933355331421,-16.4794921875,-0.80224609375,0.3857421875,0.4429931640625
0.145,282,1289,518,834,4.0,37.0,7.0,-3.112792730331421,3.479003667831421,-16.4794921875,-0.8056640625,0.3861083984375,0.4415283203125
0.146,286,1251,495,790,4.0,34.0,9.0,-2.685546636581421,3.417968511581421,-16.41845703125,-0.807861328125,0.3883056640625,0.4390869140625
0.156,279,1243,523,832,4.0,34.0,9.0,-2.50244140625,3.234863042831421,-16.29638671875,-0.8096923828125,0.3895263671875,0.437255859375
0.171,286,1233,522,828,4.0,34.0,9.0,-2.25830078125,2.807616949081421,-16.17431640625,-0.8138427734375,0.3924560546875,0.4344482421875
0.176,282,1213,517,767,4.0,34.0,9.0,-2.197265625,2.197265625,-16.11328125,-0.8175048828125,0.39501953125,0.43115234375
0.184,281,1183,531,814,4.0,34.0,9.0,-2.3193359375,1.4648436307907104,-16.11328125,-0.8203125,0.393310546875,0.430419921875
0.192,280,1173,531,750,4.0,34.0,9.0,-2.685546636581421,0.6103515625,-16.11328125,-0.8251953125,0.3875732421875,0.435302734375
0.206,279,1109,516,750,4.0,34.0,9.0,-2.990722417831421,-0.3662109076976776,-16.05224609375,-0.83154296875,0.381591796875,0.439697265625
0.229,280,1093,536,780,4.0,34.0,9.0,-3.540038824081421,-1.5869139432907104,-15.624999046325684,-0.8408203125,0.3812255859375,0.4344482421875
0.229,267,1091,508,731,4.0,34.0,9.0,-4.2724609375,-3.417968511581421,-14.953612327575684,-0.8563232421875,0.38623046875,0.42431640625
0.236,279,971,535,695,6.0,35.0,6.0,-4.5166015625,-6.042479991912842,-13.977049827575684,-0.8753662109375,0.388671875,0.4185791015625
0.248,279,927,548,723,6.0,35.0,6.0,-4.45556640625,-8.97216796875,-12.817381858825684,-0.8875732421875,0.3837890625,0.418701171875
