time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.009,351,3147,1488,1056,6.0,30.0,12.0,-16.90673828125,-15.869139671325684,15.502928733825684,-0.8680419921875,0.4595947265625,0.0682373046875
0.017,347,3147,1468,1055,6.0,30.0,12.0,-17.51708984375,-17.27294921875,16.78466796875,-0.8680419921875,0.4595947265625,0.0682373046875
0.033,346,3147,1481,1039,6.0,30.0,12.0,-20.01953125,-18.06640625,19.04296875,-0.876708984375,0.4720458984375,0.0775146484375
0.051,356,3147,1440,992,6.0,33.0,11.0,-25.817869186401367,-17.27294921875,23.315427780151367,-0.8974609375,0.4345703125,0.0501708984375
0.052,349,3147,1411,934,6.0,33.0,11.0,-35.0341796875,-15.502928733825684,30.700681686401367,-0.8974609375,0.4345703125,0.0501708984375
0.061,346,3147,1316,813,6.0,33.0,11.0,-47.668453216552734,-14.099120140075684,41.870113372802734,-0.8955078125,0.376953125,0.0472412109375
0.069,338,3147,1195,757,6.0,33.0,11.0,-63.476558685302734,-13.244627952575684,56.701656341552734,-0.8106689453125,0.177001953125,0.0733642578125
0.085,334,3147,1082,829,6.0,33.0,11.0,-79.52880859375,-13.427733421325684,73.1201171875,-0.8106689453125,0.177001953125,0.0733642578125
0.091,334,3147,918,951,6.0,33.0,11.0,-87.82958221435547,-17.39501953125,86.30370330810547,-0.7359619140625,0.1275634765625,0.1251220703125
0.099,331,3147,874,1204,6.0,33.0,11.0,-76.66015625,-26.123044967651367,91.24755096435547,-0.220458984375,0.1943359375,0.1953125
0.107,328,3147,856,1516,6.0,33.0,11.0,-43.884273529052734,-35.82763671875,83.80126190185547,-0.220458984375,0.1943359375,0.1953125
0.115,329,3147,883,2018,6.0,33.0,11.0,3.173827886581421,-44.738765716552734,56.396480560302734,0.3348388671875,0.1783447265625,0.224853515625
0.130,338,3147,991,2737,6.0,33.0,11.0,67.7490234375,-51.025386810302734,5.554198741912842,0.8297119140625,0.54931640625,-0.0048828125
