time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.041,347,3147,1243,1427,5.0,31.0,12.0,-13.671874046325684,-8.9111328125,9.1552734375,-0.7955322265625,0.55908203125,0.1986083984375
0.051,349,3147,1226,1422,5.0,31.0,12.0,-13.427733421325684,-4.08935546875,7.324218273162842,-0.8125,0.552734375,0.1817626953125
0.052,348,3147,1255,1433,5.0,31.0,12.0,-16.7236328125,0.4882812201976776,6.835937023162842,-0.8306884765625,0.505615234375,0.136474609375
0.054,334,3147,1278,1416,5.0,31.0,12.0,-23.071287155151367,2.929687261581421,7.995604991912842,-0.833251953125,0.427978515625,0.10595703125
0.054,348,3147,1289,1445,5.0,31.0,12.0,-27.770994186401367,2.01416015625,9.8876953125,-0.8287353515625,0.381591796875,0.0882568359375
0.054,369,3147,1308,1464,5.0,31.0,12.0,-27.221677780151367,-2.746581792831421,11.352538108825684,-0.829833984375,0.39208984375,0.0802001953125
0.062,375,3147,1330,1412,5.0,31.0,12.0,-21.484373092651367,-10.070799827575684,12.451170921325684,-0.8450927734375,0.439208984375,0.09619140625
0.070,369,3147,1345,1428,5.0,31.0,12.0,-13.488768577575684,-16.9677734375,14.465331077575684,-0.87646484375,0.4832763671875,0.1182861328125
0.088,363,3147,1318,1334,5.0,31.0,12.0,-7.507323741912842,-20.385740280151367,19.04296875,-0.912109375,0.4794921875,0.1156005859375
0.092,354,3147,1348,1336,7.0,32.0,15.0,-4.8828125,-20.385740280151367,27.526853561401367,-0.9486083984375,0.4267578125,0.111328125
0.100,543,3147,1078,1222,7.0,32.0,15.0,-3.417968511581421,-19.53125,41.076656341552734,-0.96435546875,0.331787109375,0.1297607421875
0.108,438,3147,1189,1213,7.0,32.0,15.0,-3.173827886581421,-18.98193359375,58.715816497802734,-0.932861328125,0.1983642578125,0.1356201171875
0.129,334,3147,1219,1255,7.0,32.0,15.0,-7.934569835662842,-19.71435546875,76.416015625,-0.8709716796875,0.164306640625,0.143310546875
0.130,346,3147,1103,1357,7.0,32.0,15.0,-18.49365234375,-25.817869186401367,88.31786346435547,-0.7528076171875,0.282470703125,0.24169921875
0.139,346,3147,1098,1531,7.0,32.0,15.0,-20.751951217651367,-34.36279296875,85.38817596435547,-0.45556640625,0.3363037109375,0.3519287109375
0.152,625,3147,1051,1826,7.0,32.0,15.0,4.150390625,-35.400390625,59.387203216552734,0.0147705078125,0.2645263671875,0.4166259765625
0.160,348,3147,1143,2024,7.0,32.0,15.0,60.546871185302734,-27.038572311401367,9.21630859375,0.44970703125,0.158203125,0.5816650390625
0.170,354,3147,1413,2504,7.0,32.0,15.0,132.62939453125,-10.192870140075684,-58.532711029052734,0.8004150390625,0.09228515625,0.54248046875
0.194,369,3147,1783,3065,8.0,30.0,17.0,162.59764099121094,14.587401390075684,-123.96239471435547,0.929931640625,0.2025146484375,-0.145751953125
0.194,405,3147,1949,3147,8.0,30.0,17.0,90.94237518310547,23.681638717651367,-151.55029296875,0.615478515625,0.5064697265625,-0.836181640625
0.198,406,3147,2105,3147,8.0,30.0,17.0,-38.57421875,-3.417968511581421,-134.8876953125,-0.1187744140625,1.26708984375,-0.759765625
0.212,410,3147,2676,3147,8.0,30.0,17.0,-150.390625,-41.870113372802734,-105.40770721435547,-1.20263671875,2.31201171875,-0.1038818359375
0.231,567,3147,2881,3147,8.0,30.0,17.0,-250.91551208496094,-60.424800872802734,-78.0029296875,-2.27587890625,2.4888916015625,0.6307373046875
0.231,428,3147,3056,3147,8.0,30.0,17.0,-343.6278991699219,-56.396480560302734,-48.706050872802734,-3.072265625,1.05615234375,1.0316162109375
0.244,673,3147,2877,3147,8.0,30.0,17.0,-343.5058288574219,-32.28759765625,-18.798828125,-3.4222412109375,-0.9959716796875,0.9222412109375
0.262,910,3147,2619,3147,8.0,30.0,17.0,-191.04002380371094,-1.4038084745407104,-1.220703125,-2.92138671875,-2.130615234375,0.45556640625
0.262,790,3147,2590,3147,8.0,30.0,17.0,34.48486328125,4.0283203125,-5.493163585662842,-1.8746337890625,-1.500244140625,0.2076416015625
0.267,548,3147,2648,3147,8.0,30.0,17.0,191.52830505371094,-13.366698265075684,-20.080564498901367,-0.905029296875,0.4334716796875,0.3226318359375
0.332,438,3147,2840,3147,11.0,29.0,16.0,210.57127380371094,-11.718749046325684,-33.203125,-0.35595703125,1.9881591796875,0.346435546875
0.332,438,3147,2856,3147,11.0,29.0,16.0,125.97655487060547,17.578125,-44.860836029052734,-0.5023193359375,2.4400634765625,0.19677734375
0.332,431,3147,2955,3147,11.0,29.0,16.0,125.97655487060547,17.578125,-44.860836029052734,-1.126953125,1.9427490234375,0.1136474609375
0.332,430,3147,3032,3147,11.0,29.0,16.0,-82.58055877685547,32.77587890625,-50.537105560302734,-1.640869140625,0.8963623046875,0.1485595703125
0.335,414,3147,3073,3147,11.0,29.0,16.0,-95.39794158935547,22.277830123901367,-51.147457122802734,-1.7493896484375,0.08203125,0.215087890625
0.336,479,3147,2981,3147,11.0,29.0,16.0,-95.39794158935547,22.277830123901367,-51.147457122802734,-1.53759765625,-0.1058349609375,0.3123779296875
0.355,465,3147,2853,3147,11.0,29.0,16.0,-2.44140625,0.9155272841453552,-43.273921966552734,-1.1607666015625,0.08544921875,0.43017578125
0.370,569,3147,2726,3147,11.0,29.0,16.0,22.216794967651367,-1.7700194120407104,-30.578611373901367,-0.806396484375,0.2462158203125,0.5037841796875
0.371,473,3147,2589,2990,11.0,29.0,16.0,22.216794967651367,-1.7700194120407104,-30.578611373901367,-0.614501953125,0.2706298828125,0.4697265625
0.378,522,3147,2233,2532,11.0,29.0,16.0,35.94970703125,22.521970748901367,-25.329587936401367,-0.5804443359375,0.29736328125,0.343505859375
0.404,548,3147,2127,2231,8.0,29.0,14.0,35.58349609375,32.470703125,-31.005857467651367,-0.625732421875,0.3031005859375,0.1982421875
0.406,513,3147,2004,2065,8.0,29.0,14.0,35.58349609375,32.470703125,-31.005857467651367,-0.67919921875,0.2015380859375,0.0858154296875
0.406,470,3147,1915,1634,8.0,29.0,14.0,25.512693405151367,33.75244140625,-34.36279296875,-0.69921875,0.0682373046875,0.0140380859375
0.440,441,3147,1815,1480,8.0,29.0,14.0,25.146482467651367,30.395505905151367,-31.372068405151367,-0.6968994140625,-0.00634765625,-0.0299072265625
0.441,411,3147,1816,1217,8.0,29.0,14.0,25.146482467651367,30.395505905151367,-31.372068405151367,-0.70068359375,-0.02880859375,-0.028564453125
0.441,682,3147,1091,963,8.0,29.0,14.0,26.367185592651367,17.27294921875,-16.05224609375,-0.6925048828125,-0.0277099609375,0.0294189453125
0.442,475,3147,1569,1057,8.0,29.0,14.0,21.484373092651367,10.986327171325684,-6.347655773162842,-0.66455078125,0.0201416015625,0.095703125
0.453,406,3147,1643,922,8.0,29.0,14.0,21.484373092651367,10.986327171325684,-6.347655773162842,-0.64599609375,0.119873046875,0.1336669921875
0.477,386,3147,1641,904,8.0,29.0,14.0,15.319823265075684,12.023924827575684,5.0048828125,-0.66650390625,0.2083740234375,0.1458740234375
0.479,555,3147,1518,861,8.0,29.0,14.0,15.930174827575684,15.197752952575684,3.906249761581421,-0.734130859375,0.27490234375,0.1656494140625
0.501,430,3147,1508,917,9.0,31.0,16.0,18.5546875,14.709471702575684,-1.03759765625,-0.81494140625,0.3436279296875,0.216552734375
0.501,391,3147,1564,780,9.0,31.0,16.0,18.5546875,14.709471702575684,-1.03759765625,-0.8873291015625,0.4237060546875,0.2591552734375
0.504,1574,3147,1045,574,9.0,31.0,16.0,34.66796875,13.061522483825684,-11.230467796325684,-0.94970703125,0.4720458984375,0.201171875
