time,compression0,compression1,compression2,compression3,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
0.020,306,2290,942,338,-16.0,36.0,10.0,-16.9677734375,-19.71435546875,-3.417968511581421,-0.704345703125,0.30908203125,-0.4727783203125
0.020,309,2448,986,342,-16.0,36.0,10.0,-20.935056686401367,-15.624999046325684,-3.784179449081421,-0.6878662109375,0.278076171875,-0.4189453125
0.022,314,2654,1014,346,-16.0,36.0,10.0,-22.827146530151367,-11.718749046325684,-3.540038824081421,-0.6593017578125,0.236572265625,-0.37109375
0.055,318,3147,1048,356,-16.0,36.0,10.0,-23.010251998901367,-8.544921875,-2.44140625,-0.626220703125,0.1986083984375,-0.34716796875
0.056,315,3147,1058,590,-16.0,36.0,10.0,-23.925779342651367,-6.530761241912842,-0.1220703050494194,-0.58251953125,0.2003173828125,-0.325927734375
0.056,316,3147,1031,883,-16.0,36.0,10.0,-27.343748092651367,-6.896972179412842,2.868652105331421,-0.5147705078125,0.2410888671875,-0.3121337890625
0.067,318,3147,1029,1346,-16.0,36.0,10.0,-32.3486328125,-11.108397483825684,4.21142578125,-0.4359130859375,0.2879638671875,-0.30712890625
0.075,315,3147,1029,1569,-16.0,36.0,10.0,-37.29248046875,-20.935056686401367,2.25830078125,-0.3406982421875,0.382080078125,-0.281005859375
0.084,316,3147,1137,1960,-16.0,36.0,10.0,-41.320796966552734,-37.7197265625,-3.845214605331421,-0.1878662109375,0.49462890625,-0.1990966796875
0.097,321,3147,1178,2479,-16.0,36.0,10.0,-42.541500091552734,-60.607906341552734,-15.869139671325684,-0.001220703125,0.395751953125,0.001953125
0.180,324,3147,1239,2797,-11.0,36.0,15.0,-40.0390625,-82.09227752685547,-29.113767623901367,0.1240234375,0.062255859375,0.2493896484375
0.180,327,3147,1369,3064,-11.0,36.0,15.0,-27.038572311401367,-93.81102752685547,-32.8369140625,0.129638671875,-0.1260986328125,0.323974609375
0.180,336,3147,1627,3147,-11.0,36.0,15.0,0.7934569716453552,-95.52001190185547,-26.794431686401367,-0.042724609375,0.04736328125,0.11328125
0.180,334,3147,1741,3147,-11.0,36.0,15.0,30.944822311401367,-88.07372283935547,-20.385740280151367,-0.3955078125,0.439697265625,-0.439697265625
0.181,344,3147,1943,3147,-11.0,36.0,15.0,42.724605560302734,-73.18115234375,-24.597166061401367,-0.89306640625,0.57861328125,-1.1318359375
0.181,349,3147,2330,3147,-11.0,36.0,15.0,28.015134811401367,-57.983394622802734,-42.907711029052734,-1.4400634765625,0.428466796875,-1.47802734375
0.181,356,3147,2532,3147,-11.0,36.0,15.0,-8.7890625,-52.062984466552734,-59.692378997802734,-1.7974853515625,0.4144287109375,-1.319580078125
0.181,361,3147,2713,3147,-11.0,36.0,15.0,-51.818843841552734,-56.335445404052734,-61.645503997802734,-1.870849609375,0.3026123046875,-0.81689453125
0.187,373,3147,2984,3147,-11.0,36.0,15.0,-74.3408203125,-61.279293060302734,-50.231929779052734,-1.8424072265625,0.0654296875,-0.2154541015625
0.199,373,3147,3084,3147,-11.0,36.0,15.0,-58.959957122802734,-51.757808685302734,-31.799314498901367,-2.030517578125,0.3480224609375,-0.2607421875
0.206,378,3147,3086,3147,-7.0,33.0,13.0,-27.648923873901367,-28.747556686401367,-16.17431640625,-2.291259765625,0.6685791015625,-0.7259521484375
0.221,382,3147,2978,3147,-7.0,33.0,13.0,-12.634276390075684,-17.7001953125,-11.657713890075684,-1.9949951171875,0.2525634765625,-0.5062255859375
0.231,383,3147,2870,3147,-7.0,33.0,13.0,1.03759765625,-21.911619186401367,-10.925292015075684,-1.2890625,-0.0047607421875,-0.100830078125
0.233,379,3147,2808,3147,-7.0,33.0,13.0,27.709959030151367,-23.376462936401367,-6.713866710662842,-0.8272705078125,0.294189453125,-0.2864990234375
0.247,399,3147,2797,3147,-7.0,33.0,13.0,42.907711029052734,-22.338865280151367,-7.995604991912842,-0.7191162109375,0.504150390625,-0.6971435546875
0.269,478,3147,2799,3147,-7.0,33.0,13.0,31.066892623901367,-24.047849655151367,-17.333984375,-0.923583984375,0.630859375,-0.9483642578125
0.269,900,3147,2345,3147,-7.0,33.0,13.0,31.066892623901367,-24.047849655151367,-17.333984375,-1.456787109375,0.7904052734375,-1.1240234375
0.277,382,3147,2901,3147,-7.0,33.0,13.0,-33.935546875,-29.968259811401367,-30.395505905151367,-1.9224853515625,0.6614990234375,-1.072509765625
0.287,348,3147,2657,3147,-7.0,33.0,13.0,-58.776851654052734,-36.56005859375,-29.968259811401367,-1.9478759765625,0.3460693359375,-0.7415771484375
0.293,346,3147,2573,3147,-7.0,33.0,13.0,-58.776851654052734,-36.56005859375,-29.968259811401367,-1.6673583984375,0.2421875,-0.43310546875
0.328,351,3147,2524,3147,-7.0,33.0,17.0,-54.687496185302734,-34.97314453125,-20.629880905151367,-1.43994140625,0.3016357421875,-0.2745361328125
0.329,473,3147,2316,3147,-7.0,33.0,17.0,-41.503902435302734,-20.812986373901367,-15.075682640075684,-1.3590087890625,0.3902587890625,-0.2711181640625
0.329,455,3147,2139,3147,-7.0,33.0,17.0,-41.503902435302734,-20.812986373901367,-15.075682640075684,-1.2757568359375,0.453857421875,-0.292724609375
0.344,654,3147,1691,3147,-7.0,33.0,17.0,-30.639646530151367,12.512206077575684,-7.385253429412842,-1.1253662109375,0.3328857421875,-0.181884765625
0.345,713,3147,1855,3147,-7.0,33.0,17.0,-22.155759811401367,24.536130905151367,-10.742186546325684,-0.899658203125,0.019287109375,0.026611328125
0.361,767,3147,1815,2723,-7.0,33.0,17.0,-4.2724609375,35.5224609375,-14.038084983825684,-0.6419677734375,-0.2386474609375,0.160888671875
0.362,687,3147,1608,2213,-7.0,33.0,17.0,-4.2724609375,35.5224609375,-14.038084983825684,-0.38916015625,-0.343994140625,0.24169921875
0.378,495,3147,1702,1018,-7.0,33.0,17.0,38.26904296875,40.222164154052734,-7.446288585662842,-0.258544921875,-0.2838134765625,0.3505859375
0.384,744,3147,1386,376,-7.0,33.0,17.0,38.26904296875,40.222164154052734,-7.446288585662842,-0.2772216796875,-0.106201171875,0.3406982421875
0.392,385,2823,1577,354,-7.0,33.0,17.0,52.185054779052734,25.634763717651367,-3.601073980331421,-0.2772216796875,-0.106201171875,0.3406982421875
0.406,1217,2218,737,315,-10.0,33.0,18.0,50.354000091552734,-9.27734375,1.9531248807907104,-0.3531494140625,-0.056640625,-0.2176513671875
0.427,1050,2012,328,338,-10.0,33.0,18.0,50.354000091552734,-9.27734375,1.9531248807907104,-0.23388671875,-0.00048828125,-0.5010986328125
0.427,765,1954,324,334,-10.0,33.0,18.0,52.001949310302734,-16.4794921875,12.756346702575684,-0.23388671875,-0.00048828125,-0.5010986328125
0.454,388,1869,1160,337,-10.0,33.0,18.0,70.25146484375,-1.3427733182907104,38.2080078125,-0.335693359375,0.5865478515625,-0.7877197265625
0.455,423,1927,1051,336,-10.0,33.0,18.0,70.25146484375,-1.3427733182907104,38.2080078125,-0.4609375,0.7191162109375,-0.65625
0.455,404,1957,1056,333,-10.0,33.0,18.0,60.241695404052734,2.685546636581421,33.38623046875,-0.4609375,0.7191162109375,-0.65625
0.468,387,2192,1183,342,-10.0,33.0,18.0,-4.0283203125,-7.324218273162842,0.4882812201976776,-0.6551513671875,0.422607421875,-0.2091064453125
0.474,378,2421,1278,344,-10.0,33.0,18.0,-4.0283203125,-7.324218273162842,0.4882812201976776,-0.70703125,0.314208984375,-0.1220703125
0.492,540,2627,1157,336,-10.0,33.0,18.0,-25.878904342651367,-11.047362327575684,-7.995604991912842,-0.70703125,0.314208984375,-0.1220703125
0.496,418,2963,1428,344,-9.0,34.0,18.0,-32.77587890625,-5.798339366912842,-5.859374523162842,-0.747314453125,0.2147216796875,-0.2117919921875
0.504,478,3147,1372,345,-9.0,34.0,18.0,-32.77587890625,-5.798339366912842,-5.859374523162842,-0.73583984375,0.2044677734375,-0.23388671875
0.533,512,3147,1359,462,-9.0,34.0,18.0,-28.503416061401367,-1.3427733182907104,-2.50244140625,-0.73583984375,0.2044677734375,-0.23388671875
0.533,441,3147,1580,832,-9.0,34.0,18.0,-24.536130905151367,7.019042491912842,3.356933355331421,-0.721435546875,0.1424560546875,-0.249267578125
0.534,384,3147,1564,1123,-9.0,34.0,18.0,-24.536130905151367,7.019042491912842,3.356933355331421,-0.7066650390625,0.057373046875,-0.258056640625
0.550,411,3147,1662,1419,-9.0,34.0,18.0,-24.597166061401367,11.718749046325684,7.568358898162842,-0.7066650390625,0.057373046875,-0.258056640625
0.649,401,3147,1488,1867,-9.0,34.0,18.0,-23.315427780151367,17.88330078125,25.085447311401367,-0.634033203125,0.051513671875,-0.17431640625
0.651,439,3147,1427,2135,-9.0,34.0,18.0,-23.315427780151367,17.88330078125,25.085447311401367,-0.554931640625,0.0458984375,-0.1497802734375
0.652,371,3147,1494,2354,-9.0,34.0,18.0,-18.06640625,15.380858421325684,34.97314453125,-0.554931640625,0.0458984375,-0.1497802734375
0.652,382,3147,1537,2763,-9.0,34.0,18.0,-1.4038084745407104,-4.82177734375,41.870113372802734,-0.30810546875,0.2264404296875,-0.12548828125
0.652,356,3147,1604,3053,-10.0,35.0,16.0,-1.4038084745407104,-4.82177734375,41.870113372802734,-0.30810546875,0.2264404296875,-0.12548828125
0.652,371,3147,1615,3147,-10.0,35.0,16.0,-0.6103515625,-21.789548873901367,34.66796875,-0.11279296875,0.5025634765625,-0.150146484375
0.652,473,3147,1470,3147,-10.0,35.0,16.0,-8.48388671875,-37.353515625,21.240232467651367,-0.0062255859375,0.45947265625,-0.1025390625
0.652,498,3147,2137,3147,-10.0,35.0,16.0,-23.193357467651367,-46.997066497802734,5.371093273162842,-0.0062255859375,0.45947265625,-0.1025390625
0.652,351,3147,2106,3147,-10.0,35.0,16.0,-40.649410247802734,-47.241207122802734,-11.657713890075684,-0.3768310546875,0.02734375,0.0272216796875
0.652,324,3147,2203,3147,-10.0,35.0,16.0,-53.039546966552734,-38.63525390625,-26.977537155151367,-1.202880859375,-0.494140625,0.1190185546875
0.658,342,3147,2379,3147,-10.0,35.0,16.0,-46.447750091552734,-29.968259811401367,-27.770994186401367,-1.202880859375,-0.494140625,0.1190185546875
0.663,346,3147,2679,3147,-10.0,35.0,16.0,-20.996091842651367,-21.850584030151367,-10.742186546325684,-1.34375,0.176025390625,-0.3978271484375
0.676,363,3147,3147,3147,-10.0,35.0,16.0,-3.051757574081421,-12.634276390075684,7.812499523162842,-2.010009765625,1.3533935546875,-1.2664794921875
0.684,501,3147,3147,3147,-10.0,35.0,16.0,-11.840819358825684,-7.751464366912842,14.465331077575684,-2.010009765625,1.3533935546875,-1.2664794921875
0.692,430,3147,3147,3147,-6.0,33.0,16.0,-44.250484466552734,3.051757574081421,11.718749046325684,-2.8809814453125,1.722900390625,-1.583740234375
0.706,408,3147,3147,3147,-6.0,33.0,16.0,-76.904296875,14.648436546325684,3.479003667831421,-1.4925537109375,-0.5640869140625,0.6806640625
0.716,401,3147,3017,3147,-6.0,33.0,16.0,-61.096187591552734,-2.868652105331421,-5.187987804412842,-1.4925537109375,-0.5640869140625,0.6806640625
0.750,391,3147,2990,3147,-6.0,33.0,16.0,6.164550304412842,-7.629394054412842,-2.01416015625,-0.681884765625,0.13916015625,0.65234375
0.750,389,3147,2963,3147,-6.0,33.0,16.0,62.866207122802734,18.49365234375,-1.3427733182907104,-1.0494384765625,0.6802978515625,-1.3101806640625
0.750,387,3147,2997,3147,-6.0,33.0,16.0,67.32177734375,28.015134811401367,-17.7001953125,-1.0494384765625,0.6802978515625,-1.3101806640625
0.773,391,3147,3018,3147,-6.0,33.0,16.0,30.212400436401367,12.390135765075684,-34.24072265625,-1.4891357421875,0.59619140625,-1.3211669921875
0.773,387,3147,3055,3147,-6.0,33.0,16.0,-13.122557640075684,-14.709471702575684,-37.78076171875,-1.9571533203125,0.50634765625,-0.732666015625
0.782,378,3147,3008,3147,-6.0,33.0,16.0,-39.73388671875,-35.2783203125,-31.249998092651367,-1.9571533203125,0.50634765625,-0.732666015625
0.782,373,3147,2946,3147,-6.0,33.0,16.0,-48.156734466552734,-44.006343841552734,-21.362302780151367,-1.8284912109375,0.3487548828125,-0.38720703125
0.797,364,3147,2677,3147,-6.0,31.0,18.0,-44.311519622802734,-41.564937591552734,-12.145995140075684,-1.31005859375,0.4012451171875,-0.03955078125
0.805,364,3147,2498,3147,-6.0,31.0,18.0,-33.447265625,-29.785154342651367,-6.774901866912842,-1.31005859375,0.4012451171875,-0.03955078125
0.813,363,3147,2254,3147,-6.0,31.0,18.0,-20.874021530151367,-11.840819358825684,-5.371093273162842,-1.1448974609375,0.5068359375,-0.115966796875
0.838,361,3147,2001,3147,-6.0,31.0,18.0,-12.145995140075684,9.1552734375,-5.920409679412842,-0.8551025390625,0.205078125,-0.0968017578125
0.838,364,3147,2139,3147,-6.0,31.0,18.0,-9.09423828125,30.700681686401367,-6.774901866912842,-0.8551025390625,0.205078125,-0.0968017578125
0.843,360,3147,1904,3147,-6.0,31.0,18.0,-5.737304210662842,51.208492279052734,-6.530761241912842,-0.7275390625,-0.07373046875,0.121337890625
0.861,359,3147,1578,2551,-6.0,31.0,18.0,3.051757574081421,65.36865234375,-5.187987804412842,-0.355712890625,-0.37060546875,0.3192138671875
0.878,382,3147,1527,2356,-6.0,31.0,18.0,19.10400390625,72.1435546875,-3.295898199081421,-0.355712890625,-0.37060546875,0.3192138671875
0.879,378,3147,1474,1968,-6.0,31.0,18.0,38.02490234375,73.30322265625,2.0751953125,-0.2786865234375,-0.2376708984375,0.21484375
0.887,739,3147,1167,1183,-7.0,35.0,13.0,44.921871185302734,64.51416015625,10.314940452575684,-0.476318359375,0.29296875,-0.185546875
0.895,346,3147,1157,740,-7.0,35.0,13.0,39.48974609375,45.227046966552734,10.742186546325684,-0.476318359375,0.29296875,-0.185546875
0.906,333,3147,1025,490,-7.0,35.0,13.0,36.92626953125,24.536130905151367,3.051757574081421,-0.55908203125,0.0999755859375,-0.4364013671875
0.917,479,3072,332,310,-7.0,35.0,13.0,42.114253997802734,12.084959983825684,3.784179449081421,-0.4844970703125,0.1712646484375,-0.6524658203125
0.943,382,2710,837,349,-7.0,35.0,13.0,52.978511810302734,9.46044921875,16.6015625,-0.4844970703125,0.1712646484375,-0.6524658203125
0.944,636,2510,497,330,-7.0,35.0,13.0,62.805171966552734,10.986327171325684,26.733396530151367,-0.517578125,0.439453125,-0.6861572265625
0.947,375,2207,894,334,-7.0,35.0,13.0,58.288570404052734,9.46044921875,25.329587936401367,-0.5828857421875,0.5390625,-0.6046142578125
0.958,973,2060,766,328,-7.0,35.0,13.0,37.17041015625,2.563476324081421,17.15087890625,-0.6124267578125,0.481201171875,-0.424072265625
0.963,501,1996,780,333,-7.0,35.0,13.0,13.366698265075684,-5.126952648162842,9.46044921875,-0.6197509765625,0.398193359375,-0.257080078125
0.985,944,2039,347,310,-7.0,35.0,13.0,-0.3662109076976776,-8.60595703125,4.150390625,-0.64501953125,0.3265380859375,-0.1708984375
0.986,606,2117,559,328,-10.0,34.0,18.0,-2.624511480331421,-6.469726085662842,2.3193359375,-0.7056884765625,0.299560546875,-0.173828125
0.993,531,2197,811,337,-10.0,34.0,18.0,3.173827886581421,-0.3662109076976776,5.065917491912842,-0.7528076171875,0.33642578125,-0.2286376953125
1.007,764,2445,567,322,-10.0,34.0,18.0,10.742186546325684,5.432128429412842,9.27734375,-0.757080078125,0.3826904296875,-0.2757568359375
1.015,591,2608,766,334,-10.0,34.0,18.0,13.366698265075684,8.48388671875,9.94873046875,-0.7454833984375,0.3712158203125,-0.2835693359375
1.023,532,2798,829,338,-10.0,34.0,18.0,9.6435546875,9.765625,7.324218273162842,-0.741455078125,0.2862548828125,-0.2618408203125
1.043,402,3147,846,334,-10.0,34.0,18.0,3.417968511581421,12.268065452575684,6.408690929412842,-0.7364501953125,0.1788330078125,-0.2498779296875
1.045,987,3147,433,426,-10.0,34.0,18.0,-1.15966796875,15.930174827575684,9.70458984375,-0.69775390625,0.1217041015625,-0.263916015625
1.054,361,3147,1034,737,-10.0,34.0,18.0,-4.8828125,18.12744140625,14.770506858825684,-0.6318359375,0.106689453125,-0.2869873046875
1.068,508,3147,348,1278,-10.0,34.0,18.0,-9.521484375,17.7001953125,19.95849609375,-0.5701904296875,0.0787353515625,-0.271484375
1.090,588,3147,952,1541,-10.0,34.0,18.0,-12.451170921325684,13.854979515075684,26.672361373901367,-0.476806640625,0.0303955078125,-0.191650390625
1.090,989,3147,387,830,-11.0,34.0,14.0,-10.559081077575684,5.065917491912842,33.50830078125,-0.312744140625,-0.0203857421875,-0.07666015625
1.097,582,3147,883,2587,-11.0,34.0,14.0,-5.859374523162842,-9.6435546875,33.38623046875,-0.12255859375,0.0401611328125,-0.0062255859375
1.105,411,3147,600,2424,-11.0,34.0,14.0,-6.469726085662842,-29.846189498901367,18.85986328125,0.0823974609375,0.4139404296875,-0.0941162109375
1.113,360,3147,1440,3147,-11.0,34.0,14.0,-32.1044921875,-50.109859466552734,-9.58251953125,0.1712646484375,0.8262939453125,-0.264404296875
1.127,400,3147,1806,3147,-11.0,34.0,14.0,-92.46825408935547,-59.753414154052734,-28.808591842651367,0.1109619140625,0.59375,-0.281982421875
1.154,618,3147,1237,3147,-11.0,34.0,14.0,-149.169921875,-62.499996185302734,-18.9208984375,0.1627197265625,-0.140380859375,-0.0882568359375
1.154,475,3147,1895,3147,-11.0,34.0,14.0,-147.4609375,-58.044429779052734,-1.8310545682907104,-0.052734375,-0.545166015625,-0.0531005859375
1.157,623,3147,2122,3147,-11.0,34.0,14.0,-90.94237518310547,-44.189449310302734,-5.615233898162842,-0.8426513671875,-0.157470703125,-0.2589111328125
1.170,631,3147,2345,3147,-11.0,34.0,14.0,-43.273921966552734,-42.602535247802734,-15.380858421325684,-1.593994140625,0.7296142578125,-0.4974365234375
1.180,735,3147,2668,3147,-11.0,34.0,14.0,-36.68212890625,-52.246089935302734,-14.404295921325684,-2.028076171875,1.132080078125,-0.7322998046875
1.191,1217,3147,1662,3147,-5.0,34.0,18.0,-47.790523529052734,-46.630855560302734,-5.310058116912842,-2.6842041015625,1.6075439453125,-1.2838134765625
1.195,867,3147,2580,3147,-5.0,34.0,18.0,-77.81982421875,1.6479490995407104,23.803709030151367,-3.2373046875,1.2337646484375,-1.704345703125
1.203,590,3147,3031,3147,-5.0,34.0,18.0,-86.73094940185547,21.362302780151367,29.602048873901367,-2.3466796875,-0.612060546875,-0.0521240234375
1.217,2804,3147,685,3147,-5.0,34.0,18.0,-26.489255905151367,-8.97216796875,3.356933355331421,-1.106689453125,-0.8734130859375,1.6126708984375
1.225,624,3147,2624,3147,-5.0,34.0,18.0,61.523433685302734,2.563476324081421,-3.234863042831421,-0.7672119140625,0.246826171875,0.79833984375
1.247,754,3147,2419,3147,-5.0,34.0,18.0,114.92919158935547,39.97802734375,-7.751464366912842,-0.865966796875,0.77001953125,-0.7691650390625
1.247,1315,3147,1881,3147,-5.0,34.0,18.0,101.62352752685547,50.048824310302734,-23.193357467651367,-1.1435546875,0.859375,-1.540283203125
1.255,766,3147,2394,3147,-5.0,34.0,18.0,48.034664154052734,25.878904342651367,-36.68212890625,-1.3603515625,0.9158935546875,-1.4759521484375
1.263,631,3147,2576,3147,-5.0,34.0,18.0,-1.220703125,-7.812499523162842,-44.006343841552734,-1.623046875,0.8680419921875,-1.210693359375
1.297,559,3147,2492,3147,-5.0,34.0,18.0,-30.395505905151367,-29.479978561401367,-41.564937591552734,-1.8138427734375,0.6151123046875,-0.80712890625
1.299,631,3147,2424,3147,-8.0,34.0,19.0,-40.832515716552734,-36.92626953125,-30.273435592651367,-1.7510986328125,0.2945556640625,-0.30615234375
1.300,619,3147,2316,3147,-8.0,34.0,19.0,-32.77587890625,-31.616209030151367,-15.930174827575684,-1.57080078125,0.1290283203125,0.0106201171875
1.307,1292,3147,1377,3147,-8.0,34.0,19.0,-12.939452171325684,-17.578125,-2.197265625,-1.385498046875,0.2261962890625,0.053955078125
1.315,1236,3147,1157,3147,-8.0,34.0,19.0,5.310058116912842,2.38037109375,9.1552734375,-1.1895751953125,0.4215087890625,-0.059326171875
1.323,413,3147,2058,3147,-8.0,34.0,19.0,13.488768577575684,25.268552780151367,15.258788108825684,-0.97802734375,0.4173583984375,-0.10791015625
1.350,631,3147,1874,3147,-8.0,34.0,19.0,14.221190452575684,47.790523529052734,14.770506858825684,-0.779052734375,0.1988525390625,0.009033203125
1.351,533,3147,1721,3147,-8.0,34.0,19.0,14.648436546325684,63.720699310302734,9.21630859375,-0.546142578125,-0.0811767578125,0.262451171875
1.353,533,3147,1521,3012,-8.0,34.0,19.0,19.22607421875,71.10595703125,1.7089842557907104,-0.3306884765625,-0.3291015625,0.4052734375
1.368,363,3147,1806,2512,-8.0,34.0,19.0,33.50830078125,75.5615234375,0.7324218153953552,-0.2542724609375,-0.3194580078125,0.2239990234375
1.378,373,3147,1798,2190,-7.0,33.0,18.0,53.894039154052734,71.4111328125,8.48388671875,-0.261962890625,0.0384521484375,-0.0517578125
1.407,531,3147,1557,1824,-7.0,33.0,18.0,64.63623046875,52.490230560302734,13.671874046325684,-0.362548828125,0.4183349609375,-0.2823486328125
1.409,1318,3147,371,1109,-7.0,33.0,18.0,59.936519622802734,26.916501998901367,8.6669921875,-0.525146484375,0.414306640625,-0.4918212890625
1.409,425,3147,1012,998,-7.0,33.0,18.0,50.781246185302734,7.019042491912842,1.5869139432907104,-0.593017578125,0.150390625,-0.646240234375
1.413,725,3147,393,738,-7.0,33.0,18.0,50.781246185302734,7.019042491912842,1.5869139432907104,-0.5802001953125,0.0712890625,-0.72412109375
1.427,406,3147,1204,539,-7.0,33.0,18.0,50.231929779052734,1.220703125,12.451170921325684,-0.58837890625,0.259765625,-0.7154541015625
1.451,361,3134,1261,355,-7.0,33.0,18.0,50.964351654052734,0.9155272841453552,13.549803733825684,-0.61279296875,0.44873046875,-0.616943359375
1.452,1201,2884,426,313,-7.0,33.0,18.0,50.964351654052734,0.9155272841453552,13.549803733825684,-0.6324462890625,0.431884765625,-0.4276123046875
1.457,1264,2573,371,313,-7.0,33.0,18.0,23.315427780151367,-9.27734375,-1.7700194120407104,-0.6680908203125,0.31591796875,-0.2130126953125
1.465,689,2391,806,327,-7.0,33.0,18.0,9.09423828125,-10.437010765075684,-2.38037109375,-0.6922607421875,0.2794189453125,-0.0989990234375
