value
1.0958778565033602
1.1288314628997342
1.096217512841205
1.0967223874246206
1.0863103680181843
1.0720818912296814
1.0782041129433324
1.0829941744155063
1.1256158494849922
1.0701222815391653
1.1047822484141887
1.0798244243225847
1.0785626457859834
1.1157234058059469
1.104173014650625
1.0881489677263279
1.0940361364700337
1.0869159442344254
1.082511311354629
1.1
1.1
0.7687161617193564
0.4718381059174235
0.20796311134277004
-0.024311543256035007
-0.226388579130423
-0.39967071753182465
-0.5455606797116714
-0.6654611869213946
-0.7607749604124253
-0.8329047214361945
-0.8832531912441335
-0.9132230910876729
-0.9242171422182454
-0.9176380658872794
-0.8948885833462087
-0.8573714158464638
-0.806489284639476
-0.743644910976675
-0.6702410161094932
-0.5876803212893607
-0.49736554776771047
-0.4006994167959726
-0.29908464962557835
-0.19392396750795882
-0.08662009169454524
0.021424256563231055
0.12880635601393925
0.23412348540614822
0.3359729234884265
0.4329519490093432
0.523657840717467
0.606687877361367
0.6806393376896113
0.7441095004507696
0.7956956443934102
0.8339950482661026
0.857604990817415
0.865122750795916
0.8551456069501753
0.8263080015676879
0.7786891095117247
0.7142448643613527
0.6350566266395182
0.5432057568691664
0.4407736155732428
0.32984156327469294
0.21249096049646238
0.09080316776149658
-0.03314045440725888
-0.15725854548685864
-0.27946974495435684
-0.39769269228680804
-0.5098460269612677
-0.613848388454789
-0.7076184162444272
-0.7890747498072359
-0.856136028620271
-0.9067208921605863
-0.9387479799052358
-0.9502673156418886
-0.9412948217318472
-0.9133597731512665
-0.8680303735609266
-0.8068748266216094
-0.7314613359940952
-0.6433581053391639
-0.5441333383175986
-0.43535523859017766
-0.3185920098176846
-0.19541185566089725
-0.0673829797806002
0.0639264141624295
0.19694812250740779
0.33011394159355634
0.4618556677600918
0.5906050973462356
0.7147940266912045
0.8328542521342206
0.9432175700144998
1.0443157766712639
1.1345806684437298
1.212444041671118
1.2763376926926475
1.3246934178475371
1.3559430134750063
1.3685182759142738
1.3608510015045587
1.3313729865850805
1.2785160274950575
1.2007119205737102
1.0963924621602559
0.963989448593916
0.801934676213907
0.6086599413594506
0.38259704036976294
0.1221777695840669
-0.1741660746584197
-0.508002696018482
-0.8809002981568974
