time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.003,304,661,591,323,-0.704345703125,0.6094970703125,-0.3016357421875
0.012,304,651,605,323,-0.704345703125,0.6094970703125,-0.3016357421875
0.020,304,620,619,323,-0.7008056640625,0.618896484375,-0.31005859375
0.070,305,682,614,324,-0.69873046875,0.6298828125,-0.3260498046875
0.070,304,678,607,323,-0.69873046875,0.6298828125,-0.3260498046875
0.071,300,708,593,323,-0.699951171875,0.6300048828125,-0.3240966796875
0.085,304,698,624,323,-0.69580078125,0.6260986328125,-0.2921142578125
0.086,304,691,624,323,-0.69580078125,0.6260986328125,-0.2921142578125
0.100,306,675,645,323,-0.6937255859375,0.6219482421875,-0.27099609375
0.100,306,748,625,323,-0.6796875,0.6094970703125,-0.2637939453125
0.103,304,785,603,324,-0.6796875,0.6094970703125,-0.2637939453125
0.109,304,802,614,324,-0.669189453125,0.6141357421875,-0.2955322265625
0.123,304,907,616,323,-0.6671142578125,0.6224365234375,-0.351806640625
0.131,304,978,614,327,-0.6671142578125,0.6224365234375,-0.351806640625
0.140,304,998,646,324,-0.686767578125,0.635009765625,-0.34716796875
0.154,305,1014,591,324,-0.7098388671875,0.646728515625,-0.32763671875
0.167,306,1116,639,327,-0.7301025390625,0.6407470703125,-0.3067626953125
0.185,305,1202,685,328,-0.7452392578125,0.6141357421875,-0.2877197265625
0.201,305,1266,636,328,-0.752197265625,0.584716796875,-0.270263671875
0.203,307,1336,646,327,-0.75390625,0.5765380859375,-0.260009765625
0.204,306,1401,644,330,-0.74951171875,0.58984375,-0.2552490234375
0.214,305,1456,669,327,-0.739990234375,0.6087646484375,-0.258056640625
0.222,307,1494,678,330,-0.7325439453125,0.6221923828125,-0.268798828125
0.230,306,1536,673,330,-0.7294921875,0.629150390625,-0.280517578125
0.244,306,1652,680,330,-0.73046875,0.6339111328125,-0.287841796875
0.252,305,1742,684,330,-0.73291015625,0.633544921875,-0.2869873046875
0.267,307,1798,687,330,-0.734619140625,0.6282958984375,-0.2801513671875
