time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.008,300,811,487,328,-0.7652587890625,0.6434326171875,-0.0946044921875
0.015,300,806,485,328,-0.7635498046875,0.6424560546875,-0.098876953125
0.029,300,793,479,327,-0.758056640625,0.635498046875,-0.098388671875
0.051,299,788,475,327,-0.7515869140625,0.6248779296875,-0.09521484375
0.053,298,787,482,328,-0.74755859375,0.6156005859375,-0.09033203125
0.059,300,785,478,324,-0.7491455078125,0.613525390625,-0.0853271484375
0.070,300,787,475,327,-0.756591796875,0.61865234375,-0.081787109375
0.076,299,763,473,328,-0.7659912109375,0.626708984375,-0.0802001953125
0.095,299,723,464,327,-0.7725830078125,0.634521484375,-0.08056640625
0.097,299,692,468,326,-0.7745361328125,0.6402587890625,-0.082763671875
0.105,299,645,470,327,-0.771484375,0.6407470703125,-0.0855712890625
0.119,300,623,496,324,-0.7655029296875,0.6339111328125,-0.08740234375
0.129,300,642,497,327,-0.7581787109375,0.6234130859375,-0.0870361328125
0.135,299,630,487,327,-0.752685546875,0.615478515625,-0.0841064453125
0.153,299,625,473,326,-0.7523193359375,0.614990234375,-0.0794677734375
0.158,300,625,464,324,-0.7562255859375,0.62255859375,-0.0758056640625
0.165,299,631,465,326,-0.763427734375,0.634033203125,-0.07568359375
0.179,299,619,466,324,-0.7698974609375,0.6414794921875,-0.0797119140625
0.187,300,632,461,325,-0.7696533203125,0.639892578125,-0.0869140625
0.201,296,644,437,327,-0.76171875,0.627685546875,-0.0928955078125
0.209,300,645,461,327,-0.7523193359375,0.607421875,-0.0943603515625
0.273,300,652,458,326,-0.7469482421875,0.5860595703125,-0.0926513671875
0.273,300,682,446,325,-0.7481689453125,0.5711669921875,-0.0869140625
0.273,300,687,455,324,-0.7547607421875,0.5736083984375,-0.0777587890625
0.273,299,723,458,327,-0.7635498046875,0.6016845703125,-0.0679931640625
0.274,300,744,481,328,-0.77490234375,0.6463623046875,-0.0640869140625
0.282,300,780,481,327,-0.787353515625,0.682373046875,-0.0709228515625
0.292,300,778,482,327,-0.7940673828125,0.68603515625,-0.0849609375
0.292,282,785,479,328,-0.791259765625,0.6522216796875,-0.098876953125
0.306,299,780,456,327,-0.7833251953125,0.599365234375,-0.10498046875
0.308,282,800,490,324,-0.77490234375,0.559326171875,-0.095703125
0.320,299,815,499,328,-0.767822265625,0.5523681640625,-0.074951171875
0.335,300,864,498,328,-0.762939453125,0.5732421875,-0.05615234375
0.338,299,883,508,327,-0.763671875,0.594970703125,-0.0477294921875
0.363,300,938,519,328,-0.7716064453125,0.5968017578125,-0.0537109375
0.363,300,959,533,334,-0.7808837890625,0.580078125,-0.066650390625
0.367,300,984,519,332,-0.7874755859375,0.550048828125,-0.074951171875
0.376,300,1013,513,330,-0.7874755859375,0.550048828125,-0.074951171875
0.390,299,1123,526,328,-0.794189453125,0.4925537109375,-0.0777587890625
0.399,300,1156,526,328,-0.798828125,0.49072265625,-0.0712890625
0.415,299,1201,517,331,-0.798828125,0.49072265625,-0.0712890625
0.421,300,1313,517,334,-0.805908203125,0.5245361328125,-0.0540771484375
0.441,300,1344,519,332,-0.8095703125,0.53759765625,-0.046630859375
0.441,301,1317,501,328,-0.8095703125,0.53759765625,-0.046630859375
0.460,300,1455,539,332,-0.8018798828125,0.524658203125,-0.048095703125
0.468,294,1483,531,327,-0.794677734375,0.513671875,-0.060546875
0.471,300,1543,531,331,-0.794677734375,0.513671875,-0.060546875
0.481,299,1640,535,334,-0.7987060546875,0.520751953125,-0.058837890625
0.488,300,1701,533,336,-0.810302734375,0.5189208984375,-0.0487060546875
0.498,300,1766,538,336,-0.810302734375,0.5189208984375,-0.0487060546875
0.523,300,1816,539,334,-0.859375,0.483642578125,-0.0311279296875
0.523,283,1927,537,315,-0.862548828125,0.4556884765625,-0.01513671875
0.528,300,2039,508,342,-0.862548828125,0.4556884765625,-0.01513671875
0.565,302,2293,518,336,-0.80224609375,0.4381103515625,0.0364990234375
0.565,299,2464,539,346,-0.761962890625,0.448486328125,0.056640625
0.566,300,2621,599,348,-0.761962890625,0.448486328125,0.056640625
0.571,298,3012,639,351,-0.670166015625,0.4383544921875,0.0765380859375
0.579,300,3147,648,391,-0.5753173828125,0.3714599609375,0.0947265625
0.590,299,3147,642,673,-0.5753173828125,0.3714599609375,0.0947265625
0.602,302,3147,656,1349,-0.176025390625,0.14990234375,0.092041015625
0.608,300,3147,661,1747,-0.176025390625,0.14990234375,0.092041015625
0.627,302,3147,695,1953,0.05712890625,0.152587890625,0.0390625
0.630,306,3147,741,2284,0.111328125,0.648681640625,0.2166748046875
0.644,299,3147,788,2507,0.111328125,0.648681640625,0.2166748046875
