time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.003,300,1079,533,302,-0.730712890625,0.5196533203125,-0.39306640625
0.010,300,1085,533,328,-0.7332763671875,0.5096435546875,-0.396484375
0.018,300,1093,548,328,-0.74072265625,0.4971923828125,-0.394287109375
0.032,298,1112,555,324,-0.75146484375,0.4896240234375,-0.3819580078125
0.041,300,1123,572,327,-0.761962890625,0.48828125,-0.36572265625
0.049,300,1134,578,327,-0.761962890625,0.48828125,-0.36572265625
0.062,300,1160,582,328,-0.7684326171875,0.4932861328125,-0.358154296875
0.103,299,1198,582,328,-0.763916015625,0.4932861328125,-0.3626708984375
0.103,300,1204,562,330,-0.763916015625,0.4932861328125,-0.3626708984375
0.103,300,1265,607,327,-0.7572021484375,0.4937744140625,-0.37109375
0.103,296,1282,601,328,-0.759033203125,0.497314453125,-0.36865234375
0.108,300,1303,630,328,-0.759033203125,0.497314453125,-0.36865234375
0.122,298,1331,659,327,-0.7677001953125,0.515625,-0.36865234375
0.130,300,1341,662,330,-0.7679443359375,0.5242919921875,-0.3701171875
0.145,300,1362,678,330,-0.7679443359375,0.5242919921875,-0.3701171875
0.152,302,1366,705,327,-0.765869140625,0.523681640625,-0.3636474609375
0.162,300,1355,702,328,-0.76611328125,0.5145263671875,-0.3541259765625
0.169,300,1370,723,328,-0.76611328125,0.5145263671875,-0.3541259765625
0.204,300,1369,725,328,-0.768798828125,0.4979248046875,-0.3380126953125
0.205,300,1377,749,328,-0.776123046875,0.5035400390625,-0.33349609375
0.205,300,1381,750,329,-0.776123046875,0.5035400390625,-0.33349609375
0.212,300,1387,784,330,-0.7872314453125,0.53662109375,-0.337890625
0.220,300,1375,777,328,-0.7882080078125,0.54248046875,-0.343017578125
0.228,300,1382,759,329,-0.7882080078125,0.54248046875,-0.343017578125
0.242,300,1367,746,327,-0.7872314453125,0.5303955078125,-0.346923828125
0.250,299,1344,754,328,-0.7867431640625,0.525634765625,-0.341064453125
0.258,299,1343,759,328,-0.7867431640625,0.525634765625,-0.341064453125
0.272,300,1323,754,327,-0.786376953125,0.5196533203125,-0.3175048828125
0.281,299,1294,766,332,-0.786376953125,0.5196533203125,-0.3175048828125
0.306,300,1274,748,328,-0.7899169921875,0.51513671875,-0.305908203125
0.306,286,1228,721,308,-0.7979736328125,0.512451171875,-0.3118896484375
0.314,300,1175,741,325,-0.7979736328125,0.512451171875,-0.3118896484375
0.340,300,1160,739,327,-0.8006591796875,0.5067138671875,-0.320556640625
0.351,301,1143,731,326,-0.7952880859375,0.497314453125,-0.324462890625
0.356,300,1122,735,327,-0.7952880859375,0.497314453125,-0.324462890625
0.356,299,1097,731,327,-0.7955322265625,0.508544921875,-0.322265625
0.368,300,1054,725,324,-0.798828125,0.5244140625,-0.3284912109375
0.374,300,1018,698,325,-0.798828125,0.5244140625,-0.3284912109375
0.386,300,1005,705,327,-0.7886962890625,0.5267333984375,-0.3341064453125
0.410,300,964,698,324,-0.767822265625,0.523681640625,-0.3392333984375
0.412,280,959,698,324,-0.767822265625,0.523681640625,-0.3392333984375
0.412,299,942,707,304,-0.763916015625,0.51318359375,-0.341064453125
0.426,300,933,721,324,-0.765625,0.4779052734375,-0.3057861328125
0.432,300,933,713,324,-0.765625,0.4779052734375,-0.3057861328125
0.438,299,934,725,327,-0.7662353515625,0.468505859375,-0.2774658203125
0.452,300,946,738,324,-0.7628173828125,0.4664306640625,-0.25537109375
0.461,300,972,737,324,-0.7628173828125,0.4664306640625,-0.25537109375
0.468,299,994,737,324,-0.7615966796875,0.4749755859375,-0.263427734375
0.490,300,1017,757,326,-0.7691650390625,0.4779052734375,-0.287841796875
0.491,300,1031,790,327,-0.7691650390625,0.4779052734375,-0.287841796875
0.515,300,1047,808,326,-0.7685546875,0.4735107421875,-0.2855224609375
0.515,282,1108,840,327,-0.7645263671875,0.4766845703125,-0.2730712890625
0.521,300,1129,848,327,-0.762451171875,0.482421875,-0.2601318359375
0.529,300,1156,849,324,-0.7635498046875,0.4837646484375,-0.258544921875
0.542,300,1204,853,327,-0.76904296875,0.4820556640625,-0.267822265625
0.552,302,1243,871,332,-0.77880859375,0.48388671875,-0.2791748046875
0.559,302,1268,871,328,-0.7886962890625,0.4896240234375,-0.287353515625
0.572,302,1351,887,327,-0.79248046875,0.4969482421875,-0.284423828125
0.580,302,1386,917,330,-0.78857421875,0.5025634765625,-0.2623291015625
0.588,302,1422,922,328,-0.7808837890625,0.494873046875,-0.2347412109375
0.602,302,1580,907,328,-0.7742919921875,0.47900390625,-0.2266845703125
0.614,300,1705,917,333,-0.76171875,0.4705810546875,-0.2376708984375
0.619,302,1775,927,330,-0.74267578125,0.484619140625,-0.2498779296875
0.632,300,1880,917,330,-0.72998046875,0.5205078125,-0.253662109375
0.642,302,1881,932,336,-0.722900390625,0.5462646484375,-0.2542724609375
0.649,300,2065,922,334,-0.7113037109375,0.5413818359375,-0.2557373046875
0.662,302,2220,985,334,-0.67236328125,0.5068359375,-0.2489013671875
0.670,300,2364,1004,338,-0.6007080078125,0.4796142578125,-0.2119140625
0.678,300,2532,1038,342,-0.51171875,0.4776611328125,-0.14990234375
0.692,300,2808,1173,338,-0.4207763671875,0.500732421875,-0.1141357421875
0.709,302,3000,1306,344,-0.358154296875,0.5828857421875,-0.13623046875
0.722,304,3068,1424,346,-0.3450927734375,0.694580078125,-0.2080078125
0.726,302,3147,1527,400,-0.3670654296875,0.712158203125,-0.2528076171875
0.732,306,3147,1557,559,-0.4447021484375,0.6571044921875,-0.2401123046875
0.739,301,3147,1561,646,-0.60791015625,0.6806640625,-0.287353515625
0.752,304,3147,1564,846,-0.7830810546875,0.7872314453125,-0.3944091796875
0.760,302,3147,1590,883,-0.9283447265625,0.8924560546875,-0.4417724609375
0.768,304,3147,1610,922,-1.06103515625,0.916259765625,-0.390380859375
0.782,304,3147,1623,1055,-1.1455078125,0.8067626953125,-0.255859375
0.795,304,3147,1665,1129,-1.197021484375,0.625244140625,-0.105712890625
0.798,305,3147,1719,1163,-1.294189453125,0.4642333984375,-0.0064697265625
0.830,305,3147,1782,1248,-1.368408203125,0.38671875,-0.00390625
0.831,304,3147,1803,1287,-1.269287109375,0.4613037109375,-0.0916748046875
0.831,304,3147,1808,1254,-1.0015869140625,0.635498046875,-0.1795654296875
0.843,306,3147,1823,1269,-0.7620849609375,0.8216552734375,-0.19775390625
0.852,304,3147,1815,1284,-0.80517578125,0.9715576171875,-0.194580078125
0.858,304,3147,1772,1236,-1.0701904296875,0.9925537109375,-0.250732421875
0.872,305,3147,1691,1117,-1.249755859375,0.8638916015625,-0.3245849609375
0.882,302,3147,1648,999,-1.241455078125,0.7208251953125,-0.326171875
0.895,304,3147,1555,844,-1.1396484375,0.68408203125,-0.264892578125
0.902,304,3147,1452,462,-1.028564453125,0.6717529296875,-0.197021484375
0.944,304,3076,1377,359,-0.9473876953125,0.5919189453125,-0.1572265625
0.945,287,2688,1308,347,-0.880859375,0.5069580078125,-0.1539306640625
0.945,301,2142,1117,333,-0.78369140625,0.462646484375,-0.1458740234375
0.945,304,1963,1047,334,-0.655029296875,0.4146728515625,-0.1131591796875
0.948,302,1830,991,331,-0.5491943359375,0.394287109375,-0.0955810546875
0.962,300,1541,887,330,-0.5196533203125,0.439208984375,-0.146240234375
0.970,300,1377,830,329,-0.55078125,0.5238037109375,-0.27197265625
0.978,300,1159,780,324,-0.5826416015625,0.6378173828125,-0.3988037109375
0.998,300,774,687,322,-0.5894775390625,0.726806640625,-0.43212890625
1.001,300,732,666,324,-0.5751953125,0.7166748046875,-0.3826904296875
1.027,300,694,633,323,-0.548583984375,0.622802734375,-0.3565673828125
1.027,300,627,546,323,-0.5484619140625,0.5272216796875,-0.3643798828125
1.047,300,658,548,322,-0.5928955078125,0.4635009765625,-0.3131103515625
1.048,299,638,525,304,-0.66650390625,0.397216796875,-0.21044921875
1.052,299,653,514,323,-0.7349853515625,0.323974609375,-0.1480712890625
1.060,300,632,527,327,-0.7613525390625,0.2947998046875,-0.14599609375
1.069,299,636,533,323,-0.7491455078125,0.3106689453125,-0.1497802734375
1.083,300,636,514,322,-0.7265625,0.3243408203125,-0.1358642578125
1.090,300,653,533,324,-0.7060546875,0.3267822265625,-0.132080078125
1.100,299,660,546,323,-0.6854248046875,0.3260498046875,-0.143798828125
1.129,298,656,548,323,-0.6614990234375,0.3082275390625,-0.1517333984375
1.130,300,693,548,304,-0.6226806640625,0.2935791015625,-0.13623046875
1.130,301,792,614,324,-0.575439453125,0.3114013671875,-0.109130859375
1.146,301,1050,714,325,-0.5291748046875,0.33740234375,-0.1060791015625
1.151,299,1529,751,328,-0.50341796875,0.3734130859375,-0.125244140625
1.160,299,1952,800,332,-0.51611328125,0.4410400390625,-0.162353515625
1.173,302,2541,860,336,-0.5316162109375,0.4769287109375,-0.2431640625
