time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.001,430,3147,2254,2178,-2.0838623046875,0.34228515625,0.2684326171875
0.004,669,3147,2009,636,-2.388916015625,0.203369140625,0.4571533203125
0.017,506,3147,1669,2180,-2.4488525390625,0.129638671875,0.5841064453125
0.026,748,3147,1904,2054,-1.5443115234375,0.55859375,0.0408935546875
0.034,684,3147,1994,2089,-1.5443115234375,0.55859375,0.0408935546875
0.070,589,3147,2102,2076,-1.2232666015625,0.7305908203125,-0.0736083984375
0.075,574,3147,2068,1996,-1.400390625,0.519775390625,0.197265625
0.083,584,3147,2035,1929,-1.5941162109375,0.1787109375,0.4830322265625
0.100,568,3147,1994,1850,-1.5697021484375,-0.00634765625,0.57861328125
0.100,535,3147,1931,1595,-1.4508056640625,-0.0609130859375,0.51416015625
0.107,634,3147,1759,1377,-1.3248291015625,-0.046875,0.353515625
0.108,1178,3147,1160,1081,-1.198974609375,0.0316162109375,0.1407470703125
0.118,1769,3147,371,455,-1.0797119140625,0.1953125,-0.0721435546875
0.123,1713,3147,507,499,-0.972900390625,0.383544921875,-0.2054443359375
0.132,1655,3147,391,346,-0.902587890625,0.478515625,-0.2254638671875
0.146,872,2850,1344,364,-0.87451171875,0.459228515625,-0.1693115234375
0.154,1441,2448,430,316,-0.84814453125,0.398681640625,-0.0712890625
0.162,1398,2168,446,316,-0.7696533203125,0.3406982421875,-0.0169677734375
0.211,1472,1846,334,309,-0.6446533203125,0.27880859375,-0.03173828125
0.211,739,1759,980,338,-0.539794921875,0.227294921875,-0.0526123046875
0.211,567,1650,1278,359,-0.4947509765625,0.193115234375,-0.0804443359375
0.212,346,1557,1437,359,-0.5029296875,0.1666259765625,-0.083251953125
0.214,346,1529,1413,354,-0.549072265625,0.1136474609375,0.0184326171875
0.222,363,1494,1375,346,-0.603271484375,0.0335693359375,0.182861328125
0.236,373,1533,1370,351,-0.6480712890625,-0.0452880859375,0.3094482421875
0.245,371,1583,1370,353,-0.701416015625,-0.0902099609375,0.3438720703125
0.253,369,1629,1395,356,-0.7620849609375,-0.0462646484375,0.2999267578125
0.267,371,1746,1429,354,-0.8150634765625,0.0504150390625,0.236328125
0.275,371,1829,1452,356,-0.853271484375,0.135009765625,0.186767578125
0.292,371,1874,1454,359,-0.8673095703125,0.1768798828125,0.13232421875
0.310,373,1943,1483,359,-0.862060546875,0.1634521484375,0.0638427734375
0.311,373,2000,1481,360,-0.8599853515625,0.1583251953125,0.0068359375
0.313,371,2047,1494,361,-0.8687744140625,0.203125,-0.018798828125
0.327,375,2167,1497,363,-0.8792724609375,0.24365234375,-0.0177001953125
0.335,378,2238,1506,371,-0.89111328125,0.25341796875,0.0108642578125
0.343,378,2382,1527,371,-0.898193359375,0.247802734375,0.058349609375
0.357,383,2552,1564,371,-0.897216796875,0.2064208984375,0.0889892578125
0.365,385,2659,1588,374,-0.883544921875,0.14453125,0.0921630859375
0.373,387,2833,1656,376,-0.8323974609375,0.097412109375,0.0809326171875
0.393,398,3120,1798,379,-0.72509765625,0.0283203125,0.0675048828125
0.395,404,3147,1826,408,-0.56884765625,-0.0413818359375,0.0570068359375
0.403,382,3147,1973,644,-0.3741455078125,-0.0364990234375,0.017578125
0.417,418,3147,2007,933,-0.19189453125,0.008056640625,-0.04443359375
0.426,391,3147,2106,1022,-0.072265625,0.0738525390625,-0.0692138671875
0.433,424,3147,2118,1115,-0.00732421875,0.126220703125,-0.0513916015625
0.446,424,3147,2152,1557,-0.0701904296875,0.06982421875,0.0263671875
0.455,1627,3147,371,571,-0.44482421875,0.0926513671875,0.2393798828125
0.462,579,3147,2128,1999,-1.0531005859375,0.310302734375,0.5091552734375
0.477,639,3147,2217,2257,-1.6451416015625,0.37353515625,0.727783203125
0.490,473,3147,2430,2412,-2.12255859375,0.1270751953125,0.907958984375
0.516,1034,3147,1074,2630,-2.399169921875,-0.112548828125,0.8414306640625
0.517,1051,3147,1559,2497,-2.462890625,0.0234375,0.4300537109375
0.518,773,3147,2461,2601,-2.276611328125,0.442626953125,-0.1202392578125
0.526,899,3147,2089,2544,-1.786376953125,0.80078125,-0.568115234375
0.538,763,3147,2254,2456,-1.49609375,0.870849609375,-0.442138671875
0.545,713,3147,2286,2344,-1.6904296875,0.568115234375,0.252197265625
0.553,679,3147,2292,2197,-1.8292236328125,0.203369140625,0.7987060546875
0.567,644,3147,2231,1920,-1.68994140625,0.12939453125,0.792724609375
0.575,646,3147,2160,1746,-1.5184326171875,0.22802734375,0.430908203125
0.583,639,3147,2076,1514,-1.4219970703125,0.2119140625,0.0823974609375
0.597,490,3147,2123,1183,-1.3350830078125,0.09033203125,-0.09228515625
0.621,398,3147,2113,920,-1.2152099609375,0.040283203125,-0.11572265625
0.621,377,3147,2024,607,-1.067626953125,0.1207275390625,-0.087890625
0.627,1159,2833,1170,371,-0.9072265625,0.201904296875,-0.08251953125
0.639,1120,2449,788,332,-0.7606201171875,0.22216796875,-0.079345703125
0.643,523,1954,1430,373,-0.60888671875,0.24951171875,-0.06005859375
0.657,1377,1762,1123,351,-0.468994140625,0.277099609375,-0.052978515625
0.665,559,1772,1217,318,-0.4083251953125,0.2789306640625,-0.0748291015625
0.673,382,1523,1306,349,-0.421142578125,0.2890625,-0.1357421875
