time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.012,306,351,1079,3056,-0.831298828125,0.346923828125,-0.476806640625
0.035,308,348,1067,2978,-0.84130859375,0.348388671875,-0.4698486328125
0.035,291,332,1067,2872,-0.84375,0.350830078125,-0.4613037109375
0.057,308,347,1022,2715,-0.839111328125,0.361572265625,-0.4556884765625
0.060,308,346,991,2616,-0.82861328125,0.3858642578125,-0.4599609375
0.061,291,344,999,2563,-0.80615234375,0.4022216796875,-0.4700927734375
0.072,308,345,978,2484,-0.7821044921875,0.3900146484375,-0.47412109375
0.080,306,342,976,2472,-0.769287109375,0.3572998046875,-0.470947265625
0.088,309,682,978,2115,-0.7672119140625,0.3331298828125,-0.4642333984375
0.107,313,1428,980,1600,-0.768798828125,0.32421875,-0.455810546875
0.110,308,345,1000,2601,-0.7733154296875,0.315673828125,-0.4478759765625
0.118,308,346,1003,2657,-0.7833251953125,0.3065185546875,-0.439453125
0.136,308,347,1025,2748,-0.797119140625,0.3001708984375,-0.43115234375
0.140,304,351,1043,2807,-0.8072509765625,0.2962646484375,-0.4237060546875
0.157,309,351,1043,2869,-0.8052978515625,0.2939453125,-0.413818359375
0.162,308,359,1054,2984,-0.790283203125,0.2972412109375,-0.4083251953125
0.210,306,362,1067,3031,-0.7755126953125,0.3187255859375,-0.4195556640625
0.214,308,383,1107,3103,-0.7635498046875,0.353759765625,-0.4378662109375
0.237,309,434,1151,3147,-0.744140625,0.372802734375,-0.440185546875
0.237,321,3147,1184,754,-0.724853515625,0.3568115234375,-0.41796875
0.237,324,3147,1242,944,-0.6986083984375,0.299560546875,-0.365234375
0.238,327,3147,1355,1318,-0.643798828125,0.2318115234375,-0.286376953125
0.240,328,3147,1340,1528,-0.5538330078125,0.202392578125,-0.200439453125
0.241,332,3147,1344,1748,-0.4156494140625,0.20166015625,-0.1265869140625
0.267,344,3147,1373,2354,-0.2384033203125,0.211181640625,-0.0882568359375
0.267,347,3147,1386,2612,-0.0733642578125,0.268798828125,-0.110595703125
0.271,347,3147,1404,2859,0.00439453125,0.404296875,-0.1533203125
0.282,347,3147,1476,3147,-0.0640869140625,0.5509033203125,-0.1370849609375
0.290,349,3147,1509,3147,-0.3143310546875,0.6456298828125,-0.1146240234375
0.298,348,3147,1550,3147,-0.69140625,0.654296875,-0.23291015625
0.312,342,3147,1750,3147,-1.099609375,0.636474609375,-0.5511474609375
0.320,333,3147,1815,3147,-1.5086669921875,0.7572021484375,-0.9844970703125
0.354,334,3147,1922,3147,-1.86572265625,0.80859375,-1.3289794921875
0.354,360,3147,1931,3147,-2.1510009765625,0.5860595703125,-1.4091796875
0.355,363,3147,2005,3147,-2.1798095703125,0.13623046875,-1.002197265625
0.368,364,3147,2005,3147,-1.66552734375,-0.1900634765625,-0.2515869140625
0.373,359,3147,2012,3147,-0.940673828125,0.0972900390625,0.0885009765625
0.380,354,3147,2037,3147,-0.605224609375,0.8165283203125,-0.2750244140625
0.388,359,3147,2071,3147,-0.7799072265625,1.3670654296875,-0.779541015625
0.402,363,3147,2028,3147,-1.154296875,1.246826171875,-0.865234375
0.410,359,3147,1987,3147,-1.38916015625,0.6375732421875,-0.5975341796875
0.418,361,3147,1943,3147,-1.391845703125,0.23779296875,-0.382568359375
0.465,359,3147,1861,3147,-1.22900390625,0.2589111328125,-0.3778076171875
0.465,359,3147,1816,3147,-1.03173828125,0.4136962890625,-0.4322509765625
0.466,351,3147,1755,3147,-0.8807373046875,0.4415283203125,-0.3978271484375
0.466,348,3147,1705,2925,-0.7904052734375,0.310302734375,-0.321533203125
0.475,343,3147,1641,2498,-0.75634765625,0.2001953125,-0.2725830078125
0.478,344,3147,1596,2139,-0.7205810546875,0.1937255859375,-0.194580078125
0.492,336,3147,1463,1409,-0.6561279296875,0.181640625,-0.11474609375
0.500,332,3147,1395,1009,-0.6229248046875,0.1297607421875,-0.0927734375
0.508,332,3147,1361,659,-0.6336669921875,0.102783203125,-0.1168212890625
0.522,328,2760,1108,424,-0.646728515625,0.142822265625,-0.16259765625
0.530,327,2247,1010,401,-0.638671875,0.214599609375,-0.220947265625
0.540,324,2032,931,387,-0.6201171875,0.2821044921875,-0.28759765625
0.569,323,1499,841,362,-0.6099853515625,0.3570556640625,-0.337158203125
0.572,317,1398,855,363,-0.604736328125,0.4071044921875,-0.3553466796875
0.573,318,1233,853,348,-0.6007080078125,0.418212890625,-0.3507080078125
0.582,318,1184,865,352,-0.5982666015625,0.4193115234375,-0.343994140625
0.590,316,1289,894,356,-0.59521484375,0.4119873046875,-0.348388671875
0.598,318,1415,894,356,-0.59521484375,0.4119873046875,-0.348388671875
0.612,317,1716,913,361,-0.6297607421875,0.3499755859375,-0.3619384765625
0.620,317,1929,895,361,-0.668701171875,0.2713623046875,-0.3448486328125
0.628,319,2280,912,371,-0.668701171875,0.2713623046875,-0.3448486328125
0.642,325,3062,1000,376,-0.67431640625,0.111572265625,-0.2723388671875
0.650,326,3147,1109,620,-0.623046875,0.163330078125,-0.2493896484375
0.682,330,3147,1151,1022,-0.623046875,0.163330078125,-0.2493896484375
0.682,334,3147,1175,1713,-0.402587890625,0.3341064453125,-0.08837890625
0.682,337,3147,1206,1983,-0.2615966796875,0.3890380859375,0.0511474609375
0.688,344,3147,1251,2334,-0.2615966796875,0.3890380859375,0.0511474609375
0.701,349,3147,1331,2824,-0.0535888671875,0.4798583984375,0.1629638671875
0.710,353,3147,1413,2993,-0.0963134765625,0.3525390625,0.086181640625
0.718,356,3147,1447,3147,-0.0963134765625,0.3525390625,0.086181640625
0.732,356,3147,1447,3147,-0.7713623046875,0.4398193359375,-0.5465087890625
0.746,360,3147,1462,3147,-1.2039794921875,0.681640625,-0.987548828125
0.748,351,3147,1555,3147,-1.2039794921875,0.681640625,-0.987548828125
