time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
27.752,343,3147,1788,3147,-1.197021484375,0.754638671875,-0.2503662109375
27.763,346,3147,1809,3147,-1.385986328125,0.7342529296875,-0.3260498046875
27.791,345,3147,1961,3147,-1.6439208984375,0.56396484375,-0.3563232421875
27.792,347,3147,1920,3147,-1.6439208984375,0.56396484375,-0.3563232421875
27.792,345,3147,1855,3147,-1.679443359375,0.54296875,-0.3853759765625
27.804,346,3147,1909,3147,-1.4422607421875,0.35107421875,-0.31201171875
27.812,344,3147,1920,3147,-1.4422607421875,0.35107421875,-0.31201171875
27.820,344,3147,1878,3147,-1.361083984375,0.433837890625,-0.28857421875
27.834,338,3147,1753,3147,-1.547607421875,0.6405029296875,-0.555908203125
27.851,337,3147,1704,3147,-1.547607421875,0.6405029296875,-0.555908203125
27.852,333,3147,1588,3147,-1.4595947265625,0.555908203125,-0.5198974609375
27.884,323,3147,1323,3147,-1.074951171875,0.3458251953125,-0.33203125
27.885,326,3147,1188,3147,-1.074951171875,0.3458251953125,-0.33203125
27.885,307,3147,1074,3147,-0.87939453125,0.31005859375,-0.23388671875
27.896,321,3147,1037,2326,-0.651611328125,0.2874755859375,-0.0933837890625
27.903,318,3147,996,1684,-0.651611328125,0.2874755859375,-0.0933837890625
27.911,318,3147,990,1109,-0.6273193359375,0.1976318359375,-0.092041015625
27.925,316,3147,939,370,-0.6602783203125,0.0311279296875,-0.1268310546875
27.933,316,2734,879,357,-0.6602783203125,0.0311279296875,-0.1268310546875
27.941,313,2089,841,356,-0.6763916015625,0.093505859375,-0.181396484375
27.954,315,1416,784,344,-0.6673583984375,0.1915283203125,-0.2388916015625
27.973,313,1331,761,332,-0.6329345703125,0.2606201171875,-0.242431640625
27.974,298,1143,705,321,-0.6041259765625,0.2679443359375,-0.2080078125
27.991,309,1005,631,334,-0.5865478515625,0.223876953125,-0.22607421875
27.993,310,1043,593,334,-0.59716796875,0.234130859375,-0.290771484375
28.001,313,1070,561,336,-0.6326904296875,0.337158203125,-0.352294921875
28.015,308,1160,632,336,-0.663330078125,0.421142578125,-0.3763427734375
28.023,310,1236,679,338,-0.7103271484375,0.37939453125,-0.3602294921875
28.030,313,1233,708,342,-0.753662109375,0.268310546875,-0.31298828125
