time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
4.364,313,3147,1390,1761,-0.676025390625,0.159912109375,-0.0963134765625
4.373,314,3147,1319,2087,-0.5059814453125,0.103515625,-0.040283203125
4.380,309,3147,1253,2330,-0.2498779296875,0.0408935546875,0.0068359375
4.407,312,3147,1224,2763,0.019775390625,-0.0242919921875,0.07421875
4.407,310,3147,1317,3106,0.1663818359375,-0.0330810546875,0.107666015625
4.410,314,3147,1481,3147,0.0352783203125,0.10546875,-0.037353515625
4.442,316,3147,1748,3147,-0.45361328125,0.3427734375,-0.3917236328125
4.442,317,3147,1781,3147,-1.138671875,0.567138671875,-0.7083740234375
4.442,322,3147,1770,3147,-1.7158203125,0.6951904296875,-1.0048828125
4.454,321,3147,1824,3147,-2.129150390625,0.6778564453125,-1.25439453125
4.462,322,3147,1838,3147,-2.462890625,0.4285888671875,-1.1195068359375
4.470,323,3147,1845,3147,-2.6573486328125,-0.0130615234375,-0.6842041015625
4.485,318,3147,1838,3147,-2.463134765625,-0.5103759765625,0.08837890625
4.492,321,3147,1815,3147,-1.7430419921875,-0.7015380859375,0.9892578125
4.509,321,3147,1775,3147,-1.7430419921875,-0.7015380859375,0.9892578125
4.513,318,3147,1722,3147,-0.7593994140625,0.0751953125,0.1201171875
4.522,317,3147,1748,3147,-1.0125732421875,0.4635009765625,-0.824951171875
4.551,318,3147,1794,3147,-1.0125732421875,0.4635009765625,-0.824951171875
4.552,318,3147,1796,3147,-1.6126708984375,0.83056640625,-1.35009765625
4.553,316,3147,1788,3147,-1.6104736328125,0.4820556640625,-0.99169921875
4.560,318,3147,1803,3147,-1.6104736328125,0.4820556640625,-0.99169921875
4.574,318,3147,1809,3147,-1.05615234375,0.0601806640625,-0.1016845703125
4.582,318,3147,1794,3147,-0.9312744140625,0.0606689453125,0.0867919921875
4.590,316,3147,1786,3147,-0.9312744140625,0.0606689453125,0.0867919921875
4.617,318,3147,1754,3147,-0.9462890625,0.13232421875,-0.0616455078125
4.618,316,3147,1715,3147,-0.9208984375,0.16015625,-0.1678466796875
4.620,316,3147,1683,3112,-0.9208984375,0.16015625,-0.1678466796875
4.646,313,3147,1611,2571,-0.7489013671875,0.0623779296875,-0.22021484375
4.647,315,3147,1624,2273,-0.696044921875,-0.0445556640625,-0.09033203125
4.656,316,3147,1580,2060,-0.696044921875,-0.0445556640625,-0.09033203125
4.664,313,3147,1439,1624,-0.693359375,-0.1273193359375,0.094482421875
4.673,316,3147,1367,1367,-0.663818359375,-0.1048583984375,-0.032958984375
4.680,313,3147,1224,1120,-0.663818359375,-0.1048583984375,-0.032958984375
4.694,312,3147,1034,763,-0.66455078125,0.1063232421875,-0.3851318359375
4.702,313,3147,1004,532,-0.689453125,0.26171875,-0.456787109375
4.718,311,3147,992,373,-0.689453125,0.26171875,-0.456787109375
4.724,313,2995,986,346,-0.7213134765625,0.362548828125,-0.45263671875
4.744,310,2830,1009,345,-0.7213134765625,0.362548828125,-0.45263671875
4.744,309,2671,1001,344,-0.7281494140625,0.3287353515625,-0.428466796875
4.748,310,2587,1000,338,-0.758544921875,0.2958984375,-0.392822265625
4.768,310,2290,984,336,-0.7987060546875,0.279541015625,-0.35302734375
