time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
0.008,307,559,933,323,-0.6883544921875,0.1181640625,-0.43408203125
0.008,304,553,973,323,-0.7171630859375,0.10498046875,-0.4595947265625
0.022,306,519,1000,323,-0.7232666015625,0.13232421875,-0.462890625
0.030,304,525,1014,324,-0.7037353515625,0.1009521484375,-0.4222412109375
0.038,304,514,1053,323,-0.6866455078125,-0.0040283203125,-0.3663330078125
0.059,305,501,1116,324,-0.6746826171875,-0.1015625,-0.341064453125
0.060,306,522,1146,324,-0.6622314453125,-0.1317138671875,-0.3416748046875
0.068,304,542,1157,327,-0.6622314453125,-0.1317138671875,-0.3416748046875
0.084,304,621,1216,328,-0.6873779296875,-0.00732421875,-0.39013671875
0.090,306,654,1213,336,-0.7225341796875,0.099365234375,-0.4310302734375
0.098,306,754,1251,344,-0.7225341796875,0.099365234375,-0.4310302734375
0.114,308,978,1317,348,-0.820556640625,0.2254638671875,-0.56787109375
0.121,308,1185,1333,359,-0.8905029296875,0.2335205078125,-0.6708984375
0.128,310,1422,1345,359,-0.8905029296875,0.2335205078125,-0.6708984375
0.161,310,1815,1359,368,-0.93017578125,0.093017578125,-0.6783447265625
0.178,308,2075,1370,348,-0.920654296875,0.0283203125,-0.6044921875
0.183,310,2299,1377,376,-0.920654296875,0.0283203125,-0.6044921875
0.188,313,2584,1383,376,-0.988037109375,0.0400390625,-0.5023193359375
0.188,314,2703,1396,379,-1.0203857421875,0.0494384765625,-0.4642333984375
0.188,313,2788,1399,383,-1.0203857421875,0.0494384765625,-0.4642333984375
0.202,314,2912,1422,382,-0.996337890625,-0.0126953125,-0.394287109375
0.210,310,3020,1440,387,-0.99560546875,-0.012451171875,-0.381103515625
0.225,315,3042,1439,387,-0.99560546875,-0.012451171875,-0.381103515625
0.232,313,3048,1450,383,-1.001220703125,0.0723876953125,-0.41015625
0.254,314,3020,1463,388,-0.9549560546875,0.0843505859375,-0.425537109375
0.254,315,2996,1455,384,-0.9549560546875,0.0843505859375,-0.425537109375
0.262,313,2973,1467,385,-0.8984375,0.0631103515625,-0.4705810546875
0.270,314,2927,1456,387,-0.909423828125,0.0836181640625,-0.5008544921875
0.279,315,2868,1474,385,-0.909423828125,0.0836181640625,-0.5008544921875
0.292,314,2695,1471,381,-0.9288330078125,0.10595703125,-0.4942626953125
0.301,313,2573,1463,382,-0.9288330078125,0.10595703125,-0.4942626953125
0.308,315,2407,1457,382,-0.9293212890625,0.1156005859375,-0.48681640625
0.346,313,2188,1450,373,-0.876708984375,0.103271484375,-0.483642578125
0.346,298,2078,1453,373,-0.876708984375,0.103271484375,-0.483642578125
